RotationInterval(0-1s),PWMDutyCycle(0-1)
1.000000,0.0000
0.049781,0.6989
0.031505,0.6491
0.031996,0.6493
0.026158,0.6493
0.025088,0.6491
0.029467,0.6488
0.031200,0.6486
0.027390,0.6484
0.026882,0.6481
0.026755,0.6479
0.028683,0.6476
0.027115,0.6474
0.026734,0.6471
0.028947,0.6469
0.028647,0.6466
0.029914,0.6464
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.077314,0.6991
0.028720,0.6491
0.035842,0.6491
0.043884,0.6493
0.054981,0.6491
0.058952,0.6488
0.063057,0.6486
0.066115,0.6484
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.039862,0.6989
0.036519,0.6491
0.033417,0.6491
0.028370,0.6491
0.026311,0.6488
0.027473,0.6486
0.027515,0.6484
0.029725,0.6481
0.029298,0.6479
0.029096,0.6476
0.029249,0.6474
0.029446,0.6471
0.031635,0.6469
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.075553,0.6989
0.032309,0.6491
0.037683,0.6491
0.044240,0.6491
0.046715,0.6488
0.045175,0.6486
0.045687,0.6484
0.049325,0.6481
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.042934,0.6989
0.055176,0.6491
0.057307,0.6491
0.062008,0.6491
0.063380,0.6488
0.062589,0.6486
0.059095,0.6484
0.049928,0.6481
0.047294,0.6479
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.038844,0.6989
0.056003,0.6491
0.051862,0.6491
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.043306,0.6989
0.034169,0.6491
0.035630,0.6491
0.031976,0.6491
0.029424,0.6488
0.031003,0.6486
0.028186,0.6484
0.027178,0.6481
0.026003,0.6479
0.030129,0.6476
0.024913,0.6474
0.027278,0.6471
0.027031,0.6469
0.026334,0.6466
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.023273,0.6987
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.007527,0.6987
0.045526,0.6488
0.071267,0.6488
0.058726,0.6491
0.057827,0.6488
0.058119,0.6486
0.059352,0.6484
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.054782,0.6987
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.050026,0.6987
0.032711,0.6488
0.031436,0.6491
0.027503,0.6491
0.026720,0.6488
0.026968,0.6486
0.028450,0.6484
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.023923,0.6987
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.007078,0.6987
0.054172,0.6488
0.064694,0.6488
0.054430,0.6491
0.052379,0.6488
0.054830,0.6486
0.060227,0.6484
0.061583,0.6481
0.066210,0.6479
0.066778,0.6476
0.064430,0.6474
0.061247,0.6471
0.050658,0.6469
0.050984,0.6466
0.051834,0.6464
0.053317,0.6462
0.052541,0.6459
0.051104,0.6457
0.048989,0.6454
0.053570,0.6452
0.064749,0.6449
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.033065,0.6987
0.034894,0.6488
0.038467,0.6491
0.028284,0.6491
0.028207,0.6488
0.027380,0.6486
0.027499,0.6484
0.028765,0.6481
0.028900,0.6479
0.030626,0.6476
0.027856,0.6474
0.027204,0.6471
0.027243,0.6469
0.028047,0.6466
0.027719,0.6464
0.028614,0.6462
0.028068,0.6459
0.027847,0.6457
0.029752,0.6454
0.029940,0.6452
0.030532,0.6449
0.029028,0.6447
0.029601,0.6444
0.034256,0.6442
0.036782,0.6440
0.040428,0.6437
0.037195,0.6435
0.031418,0.6432
0.028453,0.6430
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.083146,0.6987
0.027444,0.6488
0.039713,0.6488
0.045924,0.6488
0.050463,0.6486
0.051304,0.6484
0.057267,0.6481
0.058236,0.6479
0.056404,0.6476
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.043825,0.6984
0.052526,0.6486
0.051227,0.6486
0.049731,0.6488
0.053867,0.6486
0.058419,0.6484
0.061024,0.6481
0.063658,0.6479
0.067080,0.6476
0.063249,0.6474
0.059547,0.6471
0.050045,0.6469
0.047387,0.6466
0.050000,0.6464
0.050744,0.6462
0.050971,0.6459
0.051692,0.6457
0.048130,0.6454
0.051363,0.6452
0.061696,0.6449
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.033131,0.6984
0.039588,0.6488
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.028505,0.6984
0.034584,0.6486
0.041451,0.6488
0.029385,0.6488
0.027091,0.6486
0.029526,0.6484
0.027712,0.6481
0.027473,0.6479
0.030198,0.6476
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.090337,0.6984
0.029263,0.6486
0.035299,0.6486
0.037878,0.6488
0.043557,0.6486
0.047294,0.6484
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.046086,0.6984
0.034360,0.6486
0.036453,0.6488
0.030005,0.6488
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.075690,0.6984
0.024970,0.6486
0.032284,0.6486
0.040700,0.6486
0.044165,0.6484
0.046646,0.6481
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.048097,0.6982
0.032471,0.6486
0.031646,0.6488
0.029149,0.6488
0.028265,0.6486
0.030918,0.6484
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.023075,0.6982
0.034726,0.6486
0.041578,0.6486
0.031553,0.6486
0.029996,0.6484
0.026583,0.6481
0.025574,0.6479
0.028544,0.6476
0.026364,0.6474
0.027753,0.6471
0.027564,0.6469
0.029019,0.6466
0.030399,0.6464
0.028628,0.6462
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.078933,0.6982
0.030045,0.6486
0.036884,0.6486
0.042965,0.6486
0.043619,0.6484
0.047056,0.6481
0.050269,0.6479
0.051682,0.6476
0.058344,0.6474
0.060990,0.6471
0.062855,0.6469
0.068533,0.6466
0.067670,0.6464
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.048696,0.6982
0.042745,0.6484
0.042499,0.6484
0.046249,0.6486
0.047341,0.6484
0.049205,0.6481
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.047499,0.6982
0.033355,0.6484
0.033423,0.6486
0.027981,0.6486
0.027543,0.6484
0.029003,0.6481
0.028467,0.6479
0.026897,0.6476
0.026219,0.6474
0.028538,0.6471
0.026916,0.6469
0.028970,0.6466
0.025606,0.6464
0.029258,0.6462
0.029686,0.6459
0.031772,0.6457
0.028588,0.6454
0.032067,0.6452
0.029597,0.6449
0.033657,0.6447
0.035560,0.6444
0.039097,0.6442
0.037564,0.6440
0.031469,0.6437
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.079812,0.6982
0.030232,0.6484
0.035435,0.6484
0.043498,0.6486
0.042782,0.6484
0.054007,0.6481
0.057417,0.6479
0.054133,0.6476
0.052304,0.6474
0.047071,0.6471
0.049243,0.6469
0.050150,0.6466
0.053826,0.6464
0.059021,0.6462
0.064056,0.6459
0.064235,0.6457
0.067566,0.6454
0.066547,0.6452
0.065644,0.6449
0.053178,0.6447
0.049484,0.6444
0.053466,0.6442
0.054299,0.6440
0.052789,0.6437
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.042596,0.6982
0.034533,0.6484
0.035472,0.6486
0.028428,0.6486
0.029951,0.6484
0.031663,0.6481
0.029269,0.6479
0.027581,0.6476
0.025863,0.6474
0.028618,0.6471
0.026897,0.6469
0.028619,0.6466
0.027749,0.6464
0.029106,0.6462
0.027759,0.6459
0.027156,0.6457
0.030477,0.6454
0.031097,0.6452
0.030591,0.6449
0.034368,0.6447
0.035937,0.6444
0.036023,0.6442
0.036014,0.6440
0.032532,0.6437
0.029999,0.6435
0.028496,0.6432
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.085047,0.6982
0.026195,0.6484
0.036399,0.6484
0.050802,0.6484
0.059118,0.6481
0.056505,0.6479
0.051857,0.6476
0.058764,0.6474
0.055479,0.6471
0.055352,0.6469
0.052991,0.6466
0.047406,0.6464
0.046978,0.6462
0.050843,0.6459
0.055745,0.6457
0.061064,0.6454
0.064075,0.6452
0.067163,0.6449
0.069725,0.6447
0.067693,0.6444
0.066145,0.6442
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.045748,0.6979
0.050222,0.6484
0.050606,0.6484
0.049143,0.6484
0.047299,0.6481
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.047956,0.6979
0.033786,0.6484
0.033564,0.6486
0.028554,0.6486
0.029265,0.6484
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.023231,0.6979
0.033787,0.6484
0.039075,0.6484
0.030291,0.6484
0.028564,0.6481
0.026164,0.6479
0.026016,0.6476
0.029342,0.6474
0.027240,0.6471
0.029702,0.6469
0.028922,0.6466
0.030345,0.6464
0.029444,0.6462
0.029302,0.6459
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.082724,0.6979
0.028347,0.6481
0.036738,0.6481
0.040939,0.6484
0.042447,0.6481
0.045261,0.6479
0.047103,0.6476
0.050761,0.6474
0.057309,0.6471
0.058128,0.6469
0.061919,0.6466
0.064425,0.6464
0.061666,0.6462
0.061014,0.6459
0.051111,0.6457
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.025727,0.6999
0.032331,0.6498
0.042162,0.6498
0.033605,0.6498
0.033098,0.6496
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.023100,0.6991
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.030500,0.6984
0.046651,0.6493
0.045515,0.6493
0.039123,0.6493
0.034369,0.6491
0.029458,0.6488
0.026655,0.6486
0.028193,0.6484
0.025643,0.6481
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.084327,0.6999
0.028553,0.6498
0.038035,0.6498
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.038034,0.6991
0.057801,0.6493
0.058248,0.6493
0.057690,0.6498
0.053674,0.6496
0.054203,0.6493
0.051976,0.6491
0.051269,0.6488
0.051607,0.6486
0.047890,0.6484
0.050454,0.6481
0.054629,0.6479
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.042076,0.6977
0.042525,0.6486
0.036802,0.6486
0.034853,0.6486
0.034954,0.6484
0.036333,0.6481
0.033821,0.6479
0.033129,0.6476
0.035279,0.6474
0.034281,0.6471
0.035086,0.6469
0.030073,0.6466
0.028766,0.6464
0.027724,0.6462
0.027041,0.6459
0.028482,0.6457
0.028054,0.6454
0.028031,0.6452
0.030368,0.6449
0.031432,0.6447
0.031012,0.6444
0.033919,0.6442
0.032410,0.6440
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.077426,0.6984
0.028726,0.6486
0.033419,0.6486
0.040356,0.6493
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.053819,0.6972
0.033738,0.6479
0.035945,0.6479
0.029935,0.6479
0.029815,0.6476
0.033524,0.6474
0.041893,0.6471
0.041961,0.6469
0.038132,0.6466
0.029833,0.6464
0.031078,0.6462
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.079205,0.6977
0.028966,0.6479
0.032769,0.6479
0.041311,0.6486
0.050677,0.6484
0.051536,0.6481
0.057601,0.6479
0.065392,0.6476
0.062197,0.6474
0.053960,0.6471
0.049667,0.6469
0.045139,0.6466
0.046363,0.6464
0.049755,0.6462
0.053828,0.6459
0.054180,0.6457
0.054107,0.6454
0.059546,0.6452
0.062445,0.6449
0.069297,0.6447
0.072114,0.6444
0.067399,0.6442
0.060114,0.6440
0.059282,0.6437
0.057593,0.6435
0.057776,0.6432
0.057153,0.6430
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.044480,0.6972
0.058648,0.6474
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.044481,0.6965
0.039617,0.6474
0.036508,0.6474
0.034876,0.6474
0.033982,0.6471
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.024685,0.6957
0.039849,0.6466
0.054208,0.6466
0.041981,0.6466
0.037917,0.6464
0.030953,0.6462
0.030206,0.6459
0.029915,0.6457
0.027640,0.6454
0.028375,0.6452
0.029071,0.6449
0.028327,0.6447
0.029707,0.6444
0.032776,0.6442
0.031753,0.6440
0.034640,0.6437
0.033468,0.6435
0.033665,0.6432
0.035646,0.6430
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.073579,0.6965
0.037942,0.6466
0.042330,0.6474
0.052807,0.6479
0.052170,0.6476
0.049389,0.6474
0.045223,0.6471
0.042878,0.6469
0.047557,0.6466
0.049525,0.6464
0.052939,0.6462
0.052071,0.6459
0.058021,0.6457
0.060923,0.6454
0.067588,0.6452
0.064630,0.6449
0.066326,0.6447
0.060463,0.6444
0.057379,0.6442
0.055120,0.6440
0.055970,0.6437
0.051963,0.6435
0.051728,0.6432
0.054669,0.6430
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.044577,0.6950
0.040635,0.6459
0.038116,0.6459
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.024673,0.6943
0.034247,0.6454
0.047806,0.6454
0.039884,0.6459
0.039448,0.6457
0.041490,0.6454
0.037315,0.6452
0.031123,0.6449
0.029378,0.6447
0.030034,0.6444
0.028070,0.6442
0.027397,0.6440
0.029896,0.6437
0.030505,0.6435
0.031576,0.6432
0.034345,0.6430
0.032431,0.6427
0.035793,0.6425
0.036089,0.6422
0.034901,0.6420
0.038291,0.6418
0.038604,0.6415
0.045191,0.6413
0.039171,0.6410
0.033723,0.6408
0.033199,0.6405
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.077333,0.6957
0.031478,0.6459
0.036179,0.6466
0.045731,0.6474
0.050830,0.6471
0.051443,0.6469
0.060826,0.6466
0.063526,0.6464
0.061004,0.6462
0.054616,0.6459
0.051756,0.6457
0.048066,0.6454
0.047214,0.6452
0.050346,0.6449
0.054217,0.6447
0.056886,0.6444
0.057583,0.6442
0.063784,0.6440
0.064681,0.6437
0.068958,0.6435
0.076040,0.6432
0.067714,0.6430
0.061927,0.6427
0.062506,0.6425
0.058248,0.6422
0.057871,0.6420
0.056514,0.6418
0.055347,0.6415
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.044006,0.6935
0.039816,0.6447
0.039899,0.6447
0.034854,0.6454
0.033174,0.6452
0.036171,0.6449
0.034450,0.6447
0.034314,0.6444
0.035322,0.6442
0.031265,0.6440
0.030337,0.6437
0.028037,0.6435
0.027965,0.6432
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.085430,0.6950
0.029860,0.6454
0.045365,0.6459
0.055984,0.6466
0.066137,0.6464
0.069614,0.6462
0.065956,0.6459
0.056487,0.6457
0.057546,0.6454
0.054915,0.6452
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.044714,0.6928
0.041265,0.6440
0.038867,0.6440
0.041335,0.6447
0.038616,0.6444
0.038474,0.6442
0.032796,0.6440
0.031668,0.6437
0.029220,0.6435
0.028703,0.6432
0.029674,0.6430
0.029318,0.6427
0.029465,0.6425
0.031532,0.6422
0.034159,0.6420
0.033332,0.6418
0.034869,0.6415
0.032802,0.6413
0.034826,0.6410
0.038232,0.6408
0.038840,0.6405
0.044179,0.6403
0.039218,0.6400
0.033909,0.6398
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.077647,0.6943
0.031532,0.6447
0.039045,0.6454
0.047106,0.6459
0.047627,0.6457
0.060952,0.6454
0.068789,0.6452
0.065069,0.6449
0.057211,0.6447
0.054229,0.6444
0.046367,0.6442
0.047381,0.6440
0.050062,0.6437
0.056165,0.6435
0.056912,0.6432
0.058573,0.6430
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.053366,0.6935
0.047556,0.6440
0.053240,0.6447
0.063716,0.6454
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.038584,0.6923
0.043621,0.6435
0.034126,0.6435
0.030104,0.6440
0.029243,0.6437
0.028952,0.6435
0.026710,0.6432
0.029920,0.6430
0.031056,0.6427
0.030456,0.6425
0.033763,0.6422
0.033089,0.6420
0.034945,0.6418
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.080711,0.6928
0.031682,0.6435
0.038938,0.6440
0.042347,0.6447
0.045105,0.6444
0.047430,0.6442
0.053666,0.6440
0.054687,0.6437
0.055364,0.6435
0.061056,0.6432
0.066265,0.6430
0.071705,0.6427
0.077594,0.6425
0.071022,0.6422
0.063761,0.6420
0.061327,0.6418
0.059764,0.6415
0.059460,0.6413
0.059086,0.6410
0.055060,0.6408
0.055732,0.6405
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.042175,0.6916
0.041822,0.6427
0.037779,0.6427
0.037624,0.6435
0.033342,0.6432
0.033375,0.6430
0.034515,0.6427
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.026765,0.6908
0.051263,0.6420
0.049413,0.6420
0.038576,0.6427
0.033054,0.6425
0.031139,0.6422
0.028542,0.6420
0.027256,0.6418
0.028441,0.6415
0.031618,0.6413
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.080460,0.6923
0.031513,0.6427
0.038843,0.6435
0.048336,0.6440
0.057961,0.6437
0.067483,0.6435
0.070216,0.6432
0.073607,0.6430
0.078510,0.6427
0.069528,0.6425
0.065002,0.6422
0.061074,0.6420
0.059017,0.6418
0.059523,0.6415
0.058963,0.6413
0.055902,0.6410
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.043209,0.6901
0.043867,0.6415
0.042954,0.6415
0.038998,0.6420
0.036078,0.6418
0.039403,0.6415
0.039618,0.6413
0.041058,0.6410
0.040397,0.6408
0.034889,0.6405
0.032991,0.6403
0.031805,0.6400
0.032636,0.6398
0.030790,0.6396
0.033382,0.6393
0.032777,0.6391
0.037093,0.6388
0.036557,0.6386
0.035602,0.6383
0.039217,0.6381
0.038798,0.6379
0.040275,0.6376
0.042214,0.6374
0.043358,0.6371
0.046137,0.6369
0.043619,0.6366
0.037950,0.6364
0.035409,0.6361
0.033976,0.6359
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.079600,0.6916
0.032627,0.6420
0.039427,0.6427
0.047825,0.6435
0.055742,0.6432
0.062453,0.6430
0.056914,0.6427
0.068495,0.6425
0.071467,0.6422
0.069467,0.6420
0.060697,0.6418
0.059037,0.6415
0.051603,0.6413
0.049708,0.6410
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.050513,0.6908
0.059795,0.6415
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.053880,0.6901
0.051641,0.6408
0.065060,0.6420
0.069323,0.6427
0.073071,0.6425
0.079526,0.6422
0.070296,0.6420
0.064716,0.6418
0.060937,0.6415
0.058780,0.6413
0.057735,0.6410
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.045951,0.6894
0.046653,0.6408
0.041685,0.6408
0.038548,0.6415
0.039679,0.6413
0.042006,0.6410
0.041148,0.6408
0.035759,0.6405
0.030621,0.6403
0.031022,0.6400
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.084060,0.6894
0.031614,0.6403
0.045188,0.6415
0.061957,0.6420
0.071310,0.6418
0.070626,0.6415
0.061914,0.6413
0.061948,0.6410
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.041522,0.6886
0.048957,0.6403
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.035260,0.6882
0.051623,0.6396
0.047240,0.6403
0.037038,0.6408
0.031568,0.6405
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.027420,0.6874
0.038773,0.6388
0.044981,0.6396
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.077447,0.6886
0.034933,0.6396
0.044784,0.6408
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.040870,0.6867
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.079134,0.6882
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.033695,0.6874
0.059757,0.6388
0.079276,0.6403
0.081341,0.6415
0.076905,0.6413
0.066220,0.6410
0.062908,0.6408
0.064105,0.6405
0.062105,0.6403
0.060779,0.6400
0.057080,0.6398
0.058970,0.6396
0.063529,0.6393
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.038985,0.6860
0.052434,0.6383
0.043755,0.6388
0.041845,0.6403
0.042407,0.6400
0.038399,0.6398
0.037811,0.6396
0.042036,0.6393
0.042613,0.6391
0.043947,0.6388
0.041651,0.6386
0.036732,0.6383
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.026454,0.6852
0.042006,0.6376
0.048164,0.6383
0.034461,0.6396
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.082780,0.6867
0.032881,0.6383
0.048736,0.6396
0.066462,0.6408
0.072264,0.6405
0.084969,0.6403
0.084364,0.6400
0.075598,0.6398
0.068810,0.6396
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.060903,0.6860
0.050630,0.6376
0.055541,0.6388
0.059942,0.6403
0.057737,0.6400
0.060403,0.6398
0.063986,0.6396
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.042790,0.6847
0.051654,0.6371
0.044441,0.6376
0.042158,0.6388
0.040539,0.6386
0.041214,0.6383
0.039272,0.6381
0.043372,0.6379
0.043563,0.6376
0.044034,0.6374
0.042791,0.6371
0.037430,0.6369
0.033835,0.6366
0.034360,0.6364
0.034816,0.6361
0.033457,0.6359
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.028263,0.6840
0.040937,0.6364
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.068253,0.6852
0.048340,0.6371
0.058824,0.6383
0.066465,0.6396
0.073866,0.6393
0.080879,0.6391
0.081800,0.6388
0.089558,0.6386
0.089090,0.6383
0.080753,0.6381
0.072483,0.6379
0.073682,0.6376
0.068194,0.6374
0.068991,0.6371
0.066618,0.6369
0.062473,0.6366
0.063804,0.6364
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.037291,0.6833
0.047826,0.6357
0.044175,0.6371
0.040822,0.6383
0.041293,0.6381
0.041198,0.6379
0.042932,0.6376
0.046237,0.6374
0.047134,0.6371
0.046018,0.6369
0.038937,0.6366
0.035703,0.6364
0.036617,0.6361
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.029086,0.6825
0.042068,0.6352
0.049044,0.6364
0.037893,0.6376
0.039713,0.6374
0.040730,0.6371
0.040148,0.6369
0.042282,0.6366
0.040315,0.6364
0.042173,0.6361
0.044231,0.6359
0.046708,0.6357
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.077003,0.6847
0.037895,0.6364
0.056461,0.6376
0.075746,0.6388
0.077782,0.6386
0.070212,0.6383
0.066527,0.6381
0.061052,0.6379
0.058220,0.6376
0.061163,0.6374
0.067265,0.6371
0.069784,0.6369
0.074024,0.6366
0.079421,0.6364
0.085328,0.6361
0.091969,0.6359
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.035310,0.6818
0.047965,0.6344
0.040891,0.6357
0.037522,0.6371
0.034733,0.6369
0.036055,0.6366
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.079853,0.6840
0.033552,0.6357
0.051725,0.6371
0.070314,0.6383
0.077224,0.6381
0.086894,0.6379
0.085777,0.6376
0.077813,0.6374
0.070514,0.6371
0.070734,0.6369
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.038978,0.6813
0.054032,0.6337
0.058009,0.6352
0.054388,0.6364
0.047430,0.6361
0.041503,0.6359
0.035590,0.6357
0.035121,0.6354
0.032996,0.6352
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.081715,0.6833
0.039151,0.6352
0.063375,0.6364
0.080224,0.6376
0.087185,0.6374
0.085959,0.6371
0.078480,0.6369
0.069287,0.6366
0.069758,0.6364
0.069067,0.6361
0.070660,0.6359
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.040533,0.6806
0.053212,0.6332
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.081874,0.6825
0.043264,0.6344
0.051971,0.6357
0.057689,0.6371
0.060466,0.6369
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.043048,0.6799
0.052851,0.6325
0.044706,0.6344
0.044806,0.6357
0.043114,0.6354
0.042795,0.6352
0.047582,0.6349
0.049923,0.6347
0.048249,0.6344
0.046293,0.6342
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.081381,0.6818
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.064061,0.6791
0.039049,0.6320
0.037873,0.6337
0.036028,0.6352
0.037505,0.6349
0.036482,0.6347
0.035951,0.6344
0.036952,0.6342
0.041209,0.6339
0.043740,0.6337
0.042272,0.6335
0.045474,0.6332
0.046851,0.6330
0.049468,0.6327
0.051794,0.6325
0.057831,0.6322
0.058670,0.6320
0.048973,0.6317
0.047620,0.6315
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.078938,0.6813
0.043217,0.6337
0.051930,0.6352
0.069742,0.6364
0.072345,0.6361
0.088008,0.6359
0.090881,0.6357
0.087253,0.6354
0.074033,0.6352
0.074144,0.6349
0.064040,0.6347
0.060952,0.6344
0.069206,0.6342
0.077658,0.6339
0.081158,0.6337
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.036139,0.6784
0.047229,0.6313
0.047258,0.6332
0.037912,0.6344
0.042287,0.6342
0.041851,0.6339
0.042635,0.6337
0.044004,0.6335
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.032844,0.6779
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.049200,0.6772
0.062440,0.6308
0.071995,0.6325
0.063318,0.6337
0.052067,0.6335
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.076518,0.6806
