RotationInterval(0-1s),PWMDutyCycle(0-1)
0.303349,0.5713
1.000000,0.5664
0.100477,0.6289
0.134225,0.5869
0.143571,0.5850
0.180407,0.5820
0.206512,0.5791
0.264735,0.5742
1.000000,0.5703
0.081443,0.6299
0.108398,0.5889
0.096475,0.5869
0.095316,0.5850
0.095162,0.5840
0.112019,0.5820
0.127234,0.5801
0.139383,0.5791
0.167656,0.5781
0.166475,0.5762
0.159866,0.5752
0.189951,0.5752
1.000000,0.5732
0.090126,0.6299
0.119163,0.5898
0.105479,0.5869
0.103354,0.5850
0.101005,0.5840
0.102467,0.5820
0.113424,0.5811
0.144446,0.5801
1.000000,0.5781
0.046533,0.6328
0.164653,0.5947
0.144205,0.5859
0.133427,0.5850
0.131453,0.5830
0.137202,0.5801
0.134400,0.5791
0.131035,0.5791
0.131600,0.5791
0.132877,0.5781
0.135860,0.5781
0.133590,0.5781
0.131293,0.5781
0.148768,0.5781
0.153417,0.5771
0.164611,0.5771
0.246592,0.5762
1.000000,0.5713
0.131242,0.6309
0.098312,0.5869
0.099492,0.5879
0.109228,0.5859
0.114840,0.5850
0.114111,0.5820
0.109443,0.5811
0.119272,0.5811
0.140704,0.5801
0.193564,0.5791
0.321954,0.5762
1.000000,0.5684
1.000000,0.5010
1.000000,0.5098
1.000000,0.5781
0.090452,0.6221
0.130114,0.5781
0.136190,0.5820
0.145639,0.5801
0.145640,0.5781
0.178840,0.5752
0.215108,0.5732
0.290802,0.5713
1.000000,0.5664
0.119830,0.6289
0.089411,0.5859
0.092006,0.5859
0.105702,0.5840
0.128170,0.5830
0.149026,0.5791
0.181323,0.5771
0.219681,0.5742
1.000000,0.5713
0.047099,0.6299
0.139425,0.5918
0.112124,0.5859
0.118170,0.5840
0.158122,0.5830
1.000000,0.5781
0.041501,0.6338
0.156643,0.5947
0.126753,0.5869
0.124074,0.5850
0.122883,0.5830
0.129426,0.5801
0.138707,0.5791
0.129929,0.5781
0.129776,0.5781
0.156464,0.5771
0.172771,0.5762
0.199133,0.5752
1.000000,0.5732
0.094462,0.6299
0.109247,0.5898
0.097865,0.5869
0.110162,0.5859
0.137360,0.5840
0.153836,0.5801
0.158927,0.5781
0.155714,0.5771
0.152666,0.5762
0.149556,0.5762
0.176433,0.5762
1.000000,0.5742
0.054079,0.6309
0.166929,0.5928
0.168282,0.5850
0.199225,0.5830
0.193104,0.5791
0.243128,0.5762
1.000000,0.5723
0.086952,0.6309
0.103321,0.5898
0.093606,0.5879
0.109699,0.5869
0.122638,0.5850
0.124841,0.5820
0.125464,0.5811
0.124589,0.5801
0.141216,0.5801
0.140243,0.5781
0.152429,0.5781
0.226862,0.5771
1.000000,0.5732
0.131546,0.6309
0.100650,0.5879
0.103676,0.5879
0.114613,0.5859
0.117413,0.5850
0.120834,0.5820
0.116097,0.5811
0.129031,0.5811
0.158474,0.5801
0.257400,0.5781
1.000000,0.5723
0.096104,0.6318
0.111139,0.5898
0.101388,0.5879
0.105098,0.5869
0.105720,0.5859
0.129037,0.5830
1.000000,0.5811
0.106365,0.6348
0.139555,0.5928
0.138371,0.5879
0.130697,0.5859
0.119760,0.5850
0.129472,0.5820
0.121070,0.5811
0.113428,0.5811
0.118394,0.5811
0.136191,0.5811
0.158651,0.5801
0.193208,0.5781
0.223491,0.5762
1.000000,0.5742
1.000000,0.5000
1.000000,0.5098
0.308567,0.5781
1.000000,0.5498
0.130165,0.6182
0.143766,0.5811
0.137967,0.5811
0.167949,0.5781
0.187743,0.5762
0.214068,0.5732
1.000000,0.5703
1.000000,0.5039
1.000000,0.5098
0.205898,0.5791
1.000000,0.5527
0.109643,0.6191
0.127935,0.5840
0.112424,0.5830
0.136546,0.5801
0.149997,0.5791
0.168667,0.5762
0.300548,0.5742
1.000000,0.5664
0.058625,0.6309
0.136960,0.5889
0.131489,0.5850
0.166904,0.5820
0.185344,0.5791
0.201055,0.5752
0.241646,0.5732
1.000000,0.5703
0.048872,0.6299
0.140684,0.5908
0.115025,0.5859
0.122572,0.5840
0.154279,0.5820
0.236791,0.5781
1.000000,0.5723
0.103321,0.6318
0.121558,0.5889
0.109286,0.5859
0.111031,0.5840
0.113699,0.5830
0.118678,0.5801
0.120972,0.5791
0.123013,0.5791
0.138116,0.5781
0.144944,0.5771
0.163104,0.5762
0.270417,0.5752
1.000000,0.5693
1.000000,0.5020
1.000000,0.5098
0.215206,0.5791
1.000000,0.5527
0.100323,0.6191
0.129316,0.5840
0.113785,0.5830
0.137052,0.5801
0.140452,0.5791
0.148737,0.5762
0.188225,0.5752
0.170641,0.5732
0.181981,0.5732
0.269955,0.5723
1.000000,0.5674
0.119528,0.6289
0.091982,0.5859
0.091592,0.5859
0.103938,0.5840
0.112260,0.5830
0.123838,0.5801
0.132279,0.5781
0.163935,0.5771
1.000000,0.5752
0.066090,0.6318
0.161606,0.5918
0.147534,0.5850
0.150492,0.5830
0.144649,0.5811
0.140497,0.5781
0.154944,0.5771
0.164019,0.5762
0.163278,0.5752
0.173803,0.5742
0.226805,0.5732
1.000000,0.5703
1.000000,0.5029
1.000000,0.5098
0.244358,0.5791
1.000000,0.5518
0.109530,0.6191
0.131220,0.5830
0.130901,0.5830
0.142093,0.5791
0.143481,0.5791
0.167279,0.5762
0.160839,0.5742
0.164146,0.5742
0.219969,0.5732
1.000000,0.5703
0.081627,0.6299
0.114682,0.5889
0.106347,0.5859
0.114086,0.5840
0.120738,0.5820
0.132632,0.5791
0.147303,0.5771
0.203084,0.5762
1.000000,0.5723
1.000000,0.5039
1.000000,0.5098
0.196945,0.5791
1.000000,0.5537
0.102629,0.6191
0.128318,0.5840
0.122933,0.5830
0.134613,0.5801
0.137993,0.5791
0.164161,0.5762
0.163008,0.5742
0.165855,0.5742
0.236696,0.5732
1.000000,0.5693
0.126769,0.6299
0.090529,0.5859
0.090815,0.5859
0.107123,0.5840
0.113637,0.5830
0.125965,0.5801
0.135251,0.5781
0.172456,0.5771
1.000000,0.5752
0.084624,0.6318
0.149434,0.5908
0.143459,0.5859
0.150865,0.5830
0.145881,0.5811
0.143184,0.5781
0.154912,0.5771
0.167247,0.5762
0.169910,0.5752
0.179247,0.5742
0.238469,0.5732
1.000000,0.5703
0.020778,0.6289
0.168831,0.5928
0.132969,0.5850
0.125485,0.5840
0.123551,0.5820
0.134554,0.5801
0.174320,0.5791
0.240215,0.5762
0.261373,0.5723
0.251348,0.5703
0.301441,0.5693
1.000000,0.5654
0.081740,0.6279
0.119688,0.5879
0.110551,0.5859
0.135872,0.5840
0.191072,0.5820
1.000000,0.5762
1.000000,0.5010
1.000000,0.5098
0.216759,0.5781
1.000000,0.5527
0.111339,0.6191
0.156146,0.5830
0.144827,0.5811
0.157020,0.5781
0.175470,0.5771
0.165305,0.5742
0.172853,0.5742
0.225491,0.5732
1.000000,0.5693
0.078935,0.6299
0.107693,0.5889
0.097552,0.5869
0.101840,0.5840
0.111661,0.5830
0.117815,0.5801
0.130163,0.5791
0.154707,0.5781
0.405145,0.5762
1.000000,0.5615
0.139667,0.6309
0.104454,0.5830
0.106898,0.5850
0.123017,0.5830
0.127901,0.5820
0.135063,0.5791
0.145601,0.5781
0.144371,0.5771
0.138693,0.5762
0.152614,0.5762
0.172234,0.5752
0.213150,0.5742
1.000000,0.5723
0.095851,0.6299
0.107565,0.5889
0.097689,0.5869
0.107469,0.5850
0.134144,0.5840
0.152056,0.5801
0.159506,0.5781
0.153303,0.5771
0.150024,0.5762
0.150414,0.5762
0.172620,0.5762
1.000000,0.5742
1.000000,0.5020
1.000000,0.5098
0.215565,0.5791
1.000000,0.5527
0.139840,0.6191
0.139923,0.5820
0.138214,0.5820
0.150164,0.5781
0.136680,0.5781
0.134075,0.5762
0.147522,0.5762
0.160284,0.5752
0.168584,0.5742
0.161239,0.5732
0.165285,0.5732
0.166781,0.5732
0.179292,0.5723
0.212832,0.5723
1.000000,0.5703
0.087749,0.6289
0.142221,0.5889
0.146807,0.5850
0.181037,0.5820
0.202495,0.5791
0.234622,0.5742
1.000000,0.5713
0.085435,0.6299
0.109156,0.5889
0.094690,0.5869
0.094616,0.5850
0.094800,0.5840
0.107470,0.5811
0.119495,0.5801
0.131043,0.5791
0.164258,0.5781
0.178121,0.5762
0.185714,0.5752
1.000000,0.5742
0.028469,0.6299
0.217718,0.5938
0.147600,0.5830
0.134215,0.5840
0.122123,0.5820
0.118224,0.5801
0.118762,0.5791
0.131578,0.5791
0.163322,0.5781
1.000000,0.5762
0.012092,0.6318
0.207975,0.5957
0.156796,0.5840
0.139778,0.5840
0.141858,0.5820
0.152081,0.5791
0.156619,0.5781
0.156221,0.5771
0.186012,0.5771
0.217978,0.5752
0.233818,0.5732
0.268264,0.5713
1.000000,0.5693
0.011159,0.6289
0.190742,0.5928
0.122502,0.5840
0.118751,0.5859
0.133949,0.5830
0.187516,0.5801
0.285349,0.5771
1.000000,0.5713
0.085824,0.6309
0.107748,0.5889
0.096396,0.5879
0.099799,0.5869
0.094998,0.5859
0.111303,0.5830
0.136072,0.5820
0.178421,0.5801
0.261543,0.5771
1.000000,0.5723
0.017651,0.6318
0.187212,0.5938
0.129026,0.5850
0.123213,0.5869
0.134095,0.5840
1.000000,0.5811
0.135139,0.6348
0.128708,0.5908
0.118120,0.5879
0.110405,0.5869
0.101701,0.5859
0.115894,0.5830
0.110235,0.5820
0.106823,0.5820
0.111403,0.5820
0.137661,0.5811
0.156449,0.5801
0.188879,0.5791
0.227306,0.5762
1.000000,0.5742
0.046214,0.6318
0.147353,0.5928
0.172603,0.5869
1.000000,0.5850
0.122253,0.6387
0.304957,0.5918
1.000000,0.5791
0.122531,0.6396
0.104325,0.5918
0.096298,0.5898
0.102135,0.5889
0.110499,0.5869
0.112392,0.5840
0.113016,0.5830
0.121457,0.5820
0.133839,0.5811
0.182452,0.5801
0.264665,0.5771
1.000000,0.5723
1.000000,0.5000
1.000000,0.5098
1.000000,0.5781
0.093101,0.6221
0.187023,0.5781
0.209788,0.5791
0.228507,0.5762
1.000000,0.5732
0.095133,0.6309
0.110379,0.5889
0.102128,0.5869
0.120511,0.5840
0.138345,0.5820
0.159174,0.5781
0.167117,0.5762
0.183376,0.5752
0.280580,0.5732
1.000000,0.5674
0.115177,0.6299
0.089927,0.5859
0.096483,0.5869
0.138767,0.5840
0.197368,0.5811
1.000000,0.5752
0.086324,0.6328
0.141879,0.5908
0.120673,0.5859
0.119025,0.5840
0.119384,0.5830
0.130715,0.5801
0.129492,0.5781
0.127763,0.5781
0.152958,0.5781
0.184414,0.5762
0.257579,0.5742
