RotationInterval(0-1s),PWMDutyCycle(0-1)
0.011232,0.1399
0.009416,0.1485
0.007708,0.1570
0.009504,0.1343
0.008063,0.1399
0.008012,0.1294
0.007767,0.1697
0.009741,0.1636
0.009679,0.1328
0.009397,0.1377
0.012433,0.1551
0.011115,0.1228
0.007592,0.1731
0.006093,0.1634
0.007527,0.1568
0.010199,0.1338
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.032380,0.0620
0.053712,0.0860
0.047764,0.0718
1.000000,0.0718
1.000000,0.0388
1.000000,0.0698
1.000000,0.0828
1.000000,0.0611
1.000000,0.0984
0.098015,0.1211
0.039231,0.1541
0.015023,0.1512
0.006086,0.1714
0.001134,0.1702
0.014444,0.1595
0.012228,0.1729
0.008973,0.1507
0.006515,0.1473
0.007329,0.1744
0.005593,0.1458
0.007584,0.1746
0.005105,0.1748
0.003937,0.1433
0.004426,0.1473
0.003257,0.1651
0.002621,0.1678
0.003104,0.1687
0.000926,0.1763
0.002095,0.1673
0.001400,0.1468
0.003302,0.1548
0.001557,0.1538
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.065544,0.1267
0.111156,0.1634
1.000000,0.1260
1.000000,0.0000
1.000000,0.0000
1.000000,0.1739
1.000000,0.0974
1.000000,0.0664
1.000000,0.0237
1.000000,0.0000
0.021562,0.1524
0.005781,0.1416
0.003931,0.1541
0.001318,0.1507
0.018331,0.1426
0.016425,0.1463
0.014649,0.1509
0.011996,0.1407
0.010231,0.1502
0.007001,0.1465
0.008750,0.1477
0.009830,0.1455
0.009451,0.1433
0.010680,0.1502
0.008344,0.1414
0.008863,0.1429
0.010882,0.1480
0.011059,0.1441
0.011458,0.1402
0.008751,0.1455
0.009723,0.1348
0.010920,0.1426
0.009743,0.1397
0.009448,0.1353
0.008285,0.1438
0.010137,0.1370
0.009210,0.1529
0.007263,0.1350
0.007831,0.1492
0.007420,0.1438
0.012075,0.1446
0.011477,0.1429
0.014278,0.1470
0.012375,0.1328
0.011993,0.1448
0.008557,0.1487
0.010784,0.1443
0.014628,0.1407
0.013453,0.1326
0.011788,0.1385
0.012541,0.1360
0.013220,0.1426
0.013708,0.1343
0.012299,0.1324
0.012676,0.1363
0.012165,0.1328
0.011099,0.1419
0.010108,0.1394
0.009947,0.1382
0.011155,0.1480
0.007601,0.1377
0.008615,0.1370
0.006498,0.1389
0.006821,0.1419
0.010499,0.1448
0.012205,0.1424
0.011514,0.1475
0.012017,0.1346
0.011509,0.1441
0.011577,0.1363
0.009141,0.1336
0.010658,0.1429
0.011338,0.1311
0.015976,0.1360
0.017130,0.1309
0.017657,0.1289
0.020937,0.1370
0.028718,0.1370
0.015562,0.1458
0.023852,0.1411
0.018412,0.1404
0.007972,0.1407
0.004370,0.1411
0.000675,0.1311
0.000928,0.1304
0.000312,0.1328
0.016602,0.1441
0.013651,0.1397
0.012150,0.1341
0.011042,0.1375
0.008929,0.1350
0.009188,0.1263
0.009765,0.1294
0.011523,0.1316
0.011869,0.1309
0.014893,0.1407
0.019472,0.1253
0.018702,0.1443
0.015077,0.1389
0.011684,0.1360
0.009938,0.1355
0.010572,0.1426
0.014422,0.1294
0.015753,0.1260
0.014411,0.1414
0.014060,0.1314
0.013488,0.1321
0.019061,0.1397
0.017184,0.1419
0.014364,0.1363
0.014396,0.1363
0.011777,0.1236
0.012954,0.1309
0.012037,0.1338
0.011849,0.1311
0.011527,0.1328
0.009889,0.1372
0.011251,0.1241
0.009401,0.1348
0.012080,0.1272
0.014094,0.1333
0.014591,0.1316
0.017229,0.1299
0.014859,0.1299
0.012777,0.1292
1.000000,0.0000
1.000000,0.0000
0.041446,0.1358
0.012729,0.0762
0.014188,0.1067
0.012661,0.0716
0.012737,0.1372
0.006291,0.1182
0.006243,0.0725
0.010490,0.1355
0.008808,0.0928
0.009635,0.1734
0.001073,0.1643
0.019174,0.1263
0.016532,0.1319
0.012821,0.1480
0.012564,0.1170
0.016077,0.1155
0.000715,0.1167
0.021576,0.1328
0.021010,0.1092
0.021617,0.1619
0.016550,0.1748
0.017402,0.0635
0.002878,0.1131
0.001249,0.0808
0.001579,0.0967
0.001273,0.1363
0.020722,0.1067
0.000994,0.0686
0.001356,0.1211
0.000474,0.0830
0.000406,0.0740
0.003382,0.1092
0.002277,0.1104
0.001486,0.1192
0.001227,0.1673
0.017149,0.1468
0.010957,0.1761
0.008688,0.1260
0.011110,0.0615
0.015882,0.0833
0.020249,0.1565
0.018628,0.1402
0.019652,0.0874
0.001816,0.0857
0.000156,0.1238
0.017612,0.1734
0.012096,0.1411
0.014203,0.0589
0.020803,0.1541
0.018198,0.1495
0.019241,0.0601
0.001023,0.0994
0.001342,0.1609
0.000420,0.0772
0.003082,0.1109
0.005482,0.0813
0.009018,0.1736
0.001340,0.1646
0.002477,0.0576
0.005217,0.0823
0.004994,0.1731
0.000183,0.0967
0.000870,0.0864
0.001820,0.1451
0.018909,0.1668
0.014353,0.1009
0.017808,0.0611
0.001915,0.1548
0.016522,0.1399
0.014770,0.0945
0.018001,0.0606
0.022311,0.1074
0.000276,0.1600
0.015829,0.1556
0.016598,0.1070
0.021447,0.1216
0.000480,0.0979
0.023078,0.0979
0.000873,0.1079
0.002917,0.0801
0.002646,0.0625
0.003253,0.1648
0.017338,0.1473
0.013782,0.1617
0.014442,0.1324
0.017711,0.0647
0.000400,0.0559
0.002365,0.0982
0.004034,0.0821
0.012385,0.0701
0.017932,0.1082
0.019419,0.0918
0.023509,0.1270
0.037363,0.0596
0.045836,0.1473
0.011544,0.1810
0.004259,0.0564
0.008828,0.0752
0.009911,0.1060
0.006663,0.1350
0.004130,0.1336
0.000765,0.1377
0.024358,0.0733
0.002046,0.1184
0.001021,0.0657
0.004166,0.0669
0.005035,0.1182
0.003888,0.1446
0.001264,0.1355
0.000716,0.0652
0.002226,0.0767
0.003113,0.1162
0.001083,0.1394
0.000130,0.0969
0.000597,0.1275
0.001588,0.1055
0.000776,0.1096
0.003026,0.1331
0.002442,0.0935
0.007154,0.1138
0.008625,0.0596
0.015240,0.1179
0.010062,0.0681
0.015506,0.1045
0.011285,0.0547
0.017085,0.0706
0.019777,0.0823
0.022344,0.0735
0.026361,0.0659
0.023443,0.1245
0.009712,0.0979
0.017572,0.0598
1.000000,0.0567
1.000000,0.0000
1.000000,0.0000
1.000000,0.0698
1.000000,0.0315
0.004094,0.1455
1.000000,0.0989
1.000000,0.0342
1.000000,0.0691
1.000000,0.0850
0.064770,0.1360
0.032960,0.1431
0.020958,0.0884
0.026745,0.1057
0.025109,0.1306
0.021457,0.1289
0.015345,0.1114
0.014710,0.1580
0.011831,0.0730
0.020369,0.1182
0.022718,0.1226
0.019028,0.1385
0.010865,0.1121
0.009767,0.0972
0.006087,0.1834
0.000192,0.1526
0.017771,0.1670
0.013228,0.1377
0.013386,0.0979
0.016979,0.0745
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.008881,0.1714
0.011887,0.1502
0.000394,0.1343
0.019780,0.1534
0.016258,0.1780
0.011265,0.0784
0.011598,0.1294
0.007426,0.0840
0.010103,0.1233
0.010999,0.1204
0.013598,0.0850
0.015641,0.1700
0.010046,0.1111
0.014387,0.1565
0.013860,0.1035
0.018542,0.1138
0.016799,0.0652
0.000484,0.0711
0.000463,0.1485
0.017371,0.1514
0.013713,0.1468
0.009420,0.1614
0.007298,0.1436
0.007316,0.0996
0.012190,0.1726
0.010818,0.1463
0.008128,0.1431
0.008584,0.1255
0.007968,0.0755
0.008016,0.1575
0.007571,0.1045
0.007338,0.0957
0.009424,0.1131
0.009962,0.0823
0.010035,0.1099
0.011068,0.1597
0.009247,0.1551
0.008157,0.1346
0.008185,0.1446
0.008607,0.1065
0.015421,0.1311
0.014561,0.1487
0.012009,0.0884
0.014619,0.1133
0.013980,0.1424
0.012176,0.0676
0.015659,0.1011
0.015087,0.1055
0.016891,0.1756
0.012815,0.1609
0.009585,0.0698
0.015846,0.0933
0.016621,0.0930
0.017538,0.1267
0.016571,0.0679
0.017019,0.1133
0.016878,0.1057
0.016583,0.1468
0.004537,0.1582
0.011213,0.1348
1.000000,0.0000
1.000000,0.0000
1.000000,0.0689
1.000000,0.1143
0.012088,0.1509
0.049648,0.1465
0.014069,0.1258
0.009182,0.0652
0.012781,0.1470
0.003333,0.0772
0.006104,0.0723
0.009095,0.1026
0.006853,0.0781
0.011139,0.0708
0.010431,0.1304
0.003568,0.1035
0.008225,0.0874
0.015915,0.1289
0.008435,0.1275
0.006691,0.1580
0.002741,0.1492
0.003006,0.1053
0.003391,0.1074
0.008067,0.0708
0.011386,0.1587
0.007571,0.1194
0.008809,0.1463
0.009358,0.1070
0.017291,0.0862
0.023543,0.1116
0.019744,0.0908
0.014568,0.0991
0.011353,0.1138
0.007768,0.1392
0.001785,0.1465
0.002584,0.1050
0.000872,0.1573
0.017848,0.1426
0.018761,0.0825
0.021662,0.0972
0.021906,0.1311
0.023772,0.0628
0.003503,0.0833
0.005436,0.0662
0.007731,0.1443
0.006056,0.0904
0.010319,0.0891
1.000000,0.0742
1.000000,0.0383
0.000882,0.1668
0.033726,0.1861
0.008790,0.1429
0.007911,0.1084
0.009431,0.1304
0.009926,0.0899
0.013835,0.1436
0.005943,0.0896
0.007050,0.0725
0.008883,0.1321
0.003448,0.1321
0.000568,0.1526
0.016234,0.1404
0.020079,0.1377
0.020193,0.1536
0.018008,0.1253
0.017718,0.1228
0.000748,0.1153
0.022403,0.1092
0.004352,0.0918
0.006956,0.1223
0.008143,0.0904
0.010822,0.1343
0.006557,0.0891
0.005391,0.1316
0.002767,0.0669
0.006053,0.0667
0.008385,0.1448
0.002172,0.1556
0.023780,0.0786
0.002096,0.0735
0.004819,0.1211
0.001677,0.0806
0.003857,0.1038
0.003057,0.1475
0.000215,0.1402
0.016235,0.1534
0.012525,0.1265
0.015453,0.1055
0.018520,0.0969
0.000937,0.1580
0.019746,0.1516
0.016116,0.1602
0.018561,0.0672
0.000850,0.0842
0.002195,0.1451
0.018814,0.1109
0.021215,0.1106
0.017175,0.1143
0.001522,0.0786
0.004596,0.1458
0.002469,0.0808
0.003553,0.1407
0.001899,0.1578
0.023123,0.1062
0.001467,0.0904
0.003697,0.1365
0.003959,0.1194
0.003040,0.1485
0.002024,0.1057
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.044349,0.1849
0.002181,0.0906
0.001148,0.1419
0.000987,0.1504
0.016839,0.1570
0.010986,0.1502
0.012356,0.1238
0.011292,0.1719
0.011543,0.1961
0.008785,0.1651
0.008201,0.1189
0.008659,0.1121
0.010846,0.1121
0.010351,0.1426
0.009484,0.1624
0.007877,0.0523
0.010139,0.1138
0.010034,0.1004
0.009903,0.1619
0.009190,0.0564
0.012812,0.1419
0.009816,0.0474
0.018314,0.0955
0.018354,0.1482
0.014803,0.1853
0.012690,0.1282
0.018803,0.1499
0.017843,0.1214
0.015857,0.1958
0.009696,0.0552
0.010260,0.1319
0.009689,0.0681
0.015382,0.0437
0.022766,0.1492
0.023344,0.1182
0.000738,0.0676
0.005411,0.2015
0.017815,0.0916
0.001547,0.1287
0.004942,0.1133
0.012555,0.0449
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.038824,0.0840
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.001885,0.2071
0.005726,0.2186
0.020752,0.0527
0.007553,0.1309
0.004770,0.1541
0.001958,0.0857
0.003903,0.0640
0.012044,0.1011
0.018818,0.0540
0.025601,0.1341
0.010373,0.1416
0.002460,0.1690
0.020367,0.1121
0.023101,0.0574
0.004596,0.1392
0.024464,0.1099
0.005197,0.1409
0.007174,0.0745
0.017033,0.0762
0.010357,0.1817
0.000785,0.1543
0.017894,0.1736
0.012923,0.1072
0.016284,0.1460
0.015007,0.1421
0.013516,0.1477
0.014289,0.0540
0.022532,0.0674
0.003579,0.1026
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.005753,0.1937
0.012796,0.1538
0.005172,0.1033
0.003816,0.0886
0.006960,0.1216
0.000951,0.1148
0.024163,0.1011
0.001153,0.0999
0.000770,0.1380
0.020394,0.1328
0.019348,0.1192
0.000495,0.1101
0.001667,0.0838
0.005775,0.1197
0.008452,0.1324
0.006301,0.1438
0.001434,0.0725
0.007112,0.1311
0.002038,0.1387
0.000536,0.1397
0.018392,0.0838
0.020969,0.1140
0.000236,0.0952
0.000229,0.1431
0.025018,0.1126
0.004928,0.1009
0.002744,0.1231
0.003006,0.0928
0.004666,0.1407
0.001613,0.0974
0.002535,0.0994
0.003605,0.0786
0.005595,0.1265
0.002612,0.0706
0.004885,0.1194
0.004539,0.1319
0.005091,0.0996
0.004673,0.1407
0.022810,0.1258
0.021481,0.1248
0.018538,0.1451
0.017804,0.0786
0.019371,0.1409
0.016890,0.1028
0.017725,0.0987
0.019741,0.1133
0.020155,0.1143
0.021701,0.0730
0.004175,0.1267
0.004188,0.0864
0.007878,0.1265
0.006310,0.1370
0.005905,0.1038
0.007412,0.1077
0.008243,0.1143
0.005736,0.1241
0.005135,0.0681
0.007291,0.0828
0.007459,0.0923
0.007838,0.0982
0.008628,0.1048
0.006911,0.1106
0.002785,0.1389
0.001499,0.1260
0.003921,0.0762
0.013800,0.1404
0.004756,0.1414
0.005248,0.0991
0.006696,0.1197
0.008112,0.0747
0.016260,0.1048
0.016955,0.1341
0.012556,0.1016
0.034746,0.0821
1.000000,0.1297
1.000000,0.0364
0.041223,0.2027
0.009210,0.1377
0.014904,0.1485
0.015874,0.0935
0.014210,0.1443
0.003772,0.1140
0.005570,0.0864
0.007737,0.0952
0.006854,0.1028
0.007055,0.1360
0.003187,0.0889
0.004729,0.0781
0.003128,0.1365
0.001855,0.0984
0.003693,0.1031
0.021706,0.1411
0.019912,0.0950
0.000531,0.1048
0.021420,0.0733
0.002067,0.1162
0.019625,0.1504
0.019259,0.0906
0.001471,0.0730
0.004136,0.0962
0.005842,0.1050
0.005985,0.1233
0.005012,0.1458
0.000533,0.1104
0.018516,0.1328
0.017594,0.1433
0.012152,0.1189
0.016132,0.1248
0.020408,0.1480
0.018607,0.0728
0.020179,0.1409
0.020405,0.1282
0.023964,0.1182
0.004142,0.1475
0.001885,0.1004
0.009183,0.0935
0.011819,0.0816
0.015320,0.0767
0.013181,0.1402
0.006433,0.1165
0.005463,0.0823
0.006024,0.1221
0.002637,0.0957
0.004984,0.0974
0.004860,0.0984
0.003743,0.0806
0.006107,0.1109
0.004600,0.0757
0.004079,0.1409
0.023660,0.1155
0.000797,0.1065
0.001507,0.0996
0.020375,0.1297
0.000489,0.1414
0.018172,0.1236
0.020973,0.1431
0.024764,0.1118
0.001154,0.1458
0.003234,0.1331
0.003506,0.0772
0.005517,0.1280
0.003193,0.1365
0.000651,0.0867
0.002589,0.1451
0.020150,0.0825
0.022310,0.1187
0.001213,0.1272
0.001869,0.1370
0.004104,0.1016
0.005670,0.0840
0.004936,0.1297
0.005781,0.0838
0.005633,0.1167
0.005578,0.1109
0.006167,0.1392
0.000749,0.1194
0.001179,0.1096
0.001950,0.0703
0.005322,0.0811
0.005741,0.1140
0.004598,0.1228
0.002027,0.1385
0.022190,0.1167
0.020629,0.1187
0.021672,0.0960
0.020202,0.1370
0.017580,0.0967
0.000147,0.0752
0.018708,0.1387
0.019972,0.0711
0.001532,0.0779
0.001484,0.1284
0.000151,0.1333
0.024041,0.0872
0.003589,0.0940
0.013967,0.0813
0.025855,0.1026
0.037936,0.1016
0.038781,0.1238
0.020079,0.1228
0.012252,0.1314
0.007884,0.0669
0.011980,0.0982
0.009253,0.1399
0.001985,0.1175
0.001589,0.1143
0.001850,0.1182
0.001944,0.0791
0.008335,0.0808
0.013554,0.0974
0.019352,0.1255
0.013371,0.1284
0.009190,0.0999
0.009979,0.1233
0.010119,0.1038
0.012607,0.1104
0.014845,0.1260
0.019711,0.0750
1.000000,0.0000
1.000000,0.0000
1.000000,0.0083
1.000000,0.0000
1.000000,0.0000
1.000000,0.0867
0.220060,0.1143
1.000000,0.0576
0.123128,0.1128
1.000000,0.0720
0.045395,0.1524
0.014081,0.1033
0.010701,0.1482
0.002659,0.1832
0.015069,0.1568
0.010891,0.1053
0.013128,0.1035
0.011104,0.1885
0.007778,0.1092
0.009120,0.1502
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0303
1.000000,0.0000
1.000000,0.0000
0.011186,0.2449
0.019806,0.1138
0.018281,0.1924
0.009780,0.1661
0.009949,0.1438
0.010091,0.1834
0.007885,0.0799
0.010518,0.0996
0.009663,0.1477
0.009244,0.0994
0.011487,0.1145
0.011365,0.1805
0.011733,0.1121
0.014307,0.1053
0.014170,0.1998
0.008586,0.0457
0.013857,0.1775
0.009795,0.0982
0.012827,0.0630
0.001253,0.0891
0.002019,0.0694
0.006655,0.1416
0.003969,0.0757
0.004421,0.1875
0.021410,0.1282
0.020962,0.1104
0.001318,0.1917
0.022213,0.1475
0.002418,0.1475
0.009620,0.0659
0.012900,0.1956
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.004023,0.2696
0.003237,0.1966
0.016891,0.1380
0.017008,0.1602
0.013411,0.1221
0.013381,0.1287
0.013202,0.1053
0.013128,0.1372
0.011105,0.1372
0.012925,0.0979
0.017055,0.1389
0.023306,0.0889
0.013588,0.0879
0.029911,0.0916
0.067416,0.0896
0.145722,0.1123
0.029037,0.1436
0.012176,0.0886
0.010406,0.1326
0.002181,0.1284
0.002886,0.1343
0.018820,0.1477
0.023408,0.0999
0.007128,0.1348
0.004321,0.1631
0.001854,0.1414
0.001168,0.1160
0.001744,0.1480
0.000477,0.1236
0.002801,0.0979
0.003849,0.1057
0.006477,0.1182
0.008223,0.0967
0.011352,0.1023
0.013714,0.1131
0.013986,0.1197
0.008389,0.1197
0.007886,0.1292
0.004559,0.1194
0.004262,0.1241
0.003126,0.0879
0.003487,0.0984
0.003470,0.1394
0.020747,0.1275
0.020989,0.1197
0.017927,0.1282
0.015523,0.1360
0.016076,0.1035
0.013078,0.1231
0.015306,0.1306
0.014091,0.1560
0.012904,0.1343
0.012675,0.1568
0.012355,0.0969
0.015973,0.1126
0.015116,0.0947
1.000000,0.0000
1.000000,0.0000
0.032515,0.1050
0.011542,0.1780
0.019958,0.1201
0.002206,0.0476
0.006361,0.1661
0.004517,0.0496
0.019532,0.0823
0.012211,0.1768
0.003294,0.0864
0.003792,0.1700
0.002516,0.1062
0.002639,0.0994
0.000907,0.0379
0.007589,0.1453
0.002293,0.1431
0.000279,0.1912
0.019914,0.0747
0.003422,0.0264
0.006471,0.1536
0.000145,0.1250
0.022180,0.1314
0.021087,0.0567
0.001765,0.1333
0.001107,0.1553
0.014878,0.1905
0.010553,0.1639
0.009220,0.1726
0.006136,0.1746
0.007998,0.0317
0.009045,0.1612
0.007115,0.0359
0.017729,0.1568
0.017943,0.1609
0.019953,0.0313
0.004821,0.1717
0.000810,0.0266
0.006838,0.0615
0.010660,0.0198
0.015532,0.1275
0.008929,0.0283
0.016702,0.1382
0.005983,0.1314
0.003476,0.0149
0.016625,0.1355
0.024235,0.0784
1.000000,0.0498
0.026719,0.0000
0.009650,0.1353
0.033844,0.1739
0.013454,0.0398
1.000000,0.0242
1.000000,0.0186
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0523
1.000000,0.0000
1.000000,0.0000
1.000000,0.0921
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0376
0.006475,0.2740
0.003284,0.1934
0.000251,0.1311
0.024362,0.0716
0.004029,0.0869
0.002705,0.1197
0.019672,0.1548
0.013670,0.1678
0.015614,0.1150
0.022047,0.1126
0.026864,0.0400
0.011184,0.0969
0.009980,0.1871
0.001240,0.1341
0.000877,0.1297
0.002703,0.0437
0.006299,0.1646
0.022596,0.1424
0.027328,0.0413
1.000000,0.0000
1.000000,0.0969
0.020500,0.2540
0.003907,0.1717
0.000159,0.1045
0.019005,0.1148
0.019326,0.1082
0.018003,0.1033
0.017785,0.1199
0.019217,0.1131
0.019433,0.1145
0.021122,0.1150
0.022168,0.1082
0.020080,0.1123
0.017266,0.1170
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0557
0.000515,0.1416
0.025563,0.1504
0.007870,0.0452
0.013049,0.1524
0.004944,0.0606
0.005394,0.1580
0.000286,0.1306
0.015356,0.1792
0.012695,0.0405
0.025168,0.1009
0.005769,0.1653
0.003667,0.1145
0.002828,0.1260
0.002311,0.0537
0.007111,0.1258
0.002611,0.0320
0.012440,0.0337
0.010197,0.1783
0.000693,0.0393
0.006181,0.0393
0.011896,0.1035
0.008680,0.0664
0.013886,0.0957
0.017439,0.1053
0.029897,0.0799
0.036379,0.0894
0.039500,0.1070
0.033212,0.0950
0.027605,0.1282
0.016107,0.0850
0.017891,0.1299
0.016899,0.0537
0.036054,0.0496
0.033726,0.1687
0.009235,0.0845
0.024065,0.0396
0.056934,0.0706
1.000000,0.0549
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.004084,0.1553
0.038600,0.1067
1.000000,0.0425
0.022075,0.0000
1.000000,0.0125
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0654
1.000000,0.0501
0.034558,0.0000
0.011391,0.1211
0.023564,0.2127
0.020771,0.1013
0.021844,0.1187
0.025895,0.0640
0.011281,0.0891
0.016577,0.0676
0.021448,0.1807
0.004492,0.1316
0.002759,0.2098
0.020528,0.0806
0.003533,0.0864
0.002929,0.1057
0.003681,0.1780
0.001731,0.0762
0.000447,0.1170
0.002438,0.1346
0.024839,0.1070
0.002664,0.1226
0.000956,0.1712
0.016769,0.1321
0.015335,0.1963
0.009504,0.1414
0.010819,0.1316
0.011486,0.0669
0.015121,0.1333
0.013964,0.0647
0.017746,0.1389
0.015260,0.1035
0.021700,0.0723
0.004819,0.1404
0.004223,0.1656
0.001283,0.1167
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0161
1.000000,0.0230
1.000000,0.0144
1.000000,0.0488
1.000000,0.0208
1.000000,0.0449
1.000000,0.0740
1.000000,0.0847
1.000000,0.0701
0.030290,0.0950
0.109799,0.1209
0.018367,0.1314
0.007801,0.1436
0.002671,0.1419
0.019860,0.1431
0.015859,0.1260
0.019106,0.1314
0.020678,0.1280
0.020601,0.1392
0.017870,0.1436
0.018126,0.1319
0.014844,0.1446
0.015014,0.1419
0.011836,0.1441
0.012717,0.1297
0.013066,0.1265
0.011506,0.1368
0.012168,0.1433
0.012040,0.1409
0.011166,0.1350
0.010006,0.1321
0.009272,0.1355
0.009048,0.1394
0.005686,0.1372
0.010764,0.1238
0.012240,0.1360
0.013215,0.1258
0.016363,0.1348
0.014798,0.1375
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.049208,0.1206
0.006368,0.1470
0.003102,0.0960
0.005894,0.1778
0.000646,0.1529
0.015423,0.1131
0.014199,0.1145
0.014840,0.1744
0.013032,0.1304
0.011806,0.1389
0.008814,0.1302
0.009607,0.1885
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.067506,0.0684
0.044637,0.0857
0.037190,0.0623
0.037818,0.1057
0.015578,0.1516
0.002990,0.1399
0.022062,0.1162
0.000563,0.1563
0.017515,0.1585
0.010983,0.1245
0.011298,0.1084
0.016376,0.1302
0.018385,0.1419
0.016685,0.1160
0.015876,0.1021
0.016088,0.1421
0.013798,0.1011
0.014073,0.1543
0.011433,0.1074
0.013055,0.1057
0.015372,0.1226
0.013480,0.1363
0.011188,0.1067
0.013605,0.1133
0.012808,0.1431
0.009684,0.1263
0.009042,0.1128
0.008275,0.1509
0.007067,0.1170
0.007908,0.1433
0.006698,0.1241
0.008645,0.1424
0.005382,0.1238
0.007290,0.1282
0.007517,0.1067
0.009663,0.1353
0.012046,0.1416
0.013848,0.1416
0.014656,0.1216
0.012494,0.1363
0.012267,0.1192
0.011263,0.1543
0.007962,0.1233
0.007484,0.1136
0.008979,0.1040
0.013994,0.1140
0.020942,0.1236
0.022464,0.0962
0.000327,0.1424
0.019297,0.1275
0.015072,0.1158
0.013198,0.1463
0.011086,0.1492
0.008585,0.1321
0.007781,0.0991
0.009503,0.1414
0.007545,0.1018
0.008369,0.1258
0.009127,0.1082
0.010110,0.1299
0.009131,0.1482
0.010041,0.1201
0.012370,0.1385
0.013027,0.0943
0.018149,0.1309
0.015223,0.1460
0.013637,0.0991
0.010947,0.1128
0.011823,0.1275
0.013510,0.1455
0.008197,0.1184
0.012434,0.1284
0.017918,0.1189
0.015837,0.1070
0.018934,0.1106
0.017461,0.1411
0.012435,0.0928
0.015925,0.1145
0.012830,0.1343
0.007709,0.1399
0.010775,0.1326
0.010097,0.0921
0.008354,0.1477
0.008168,0.1204
0.009303,0.0918
0.010091,0.1326
0.011314,0.1355
0.011379,0.1309
0.014098,0.1309
0.016143,0.1438
0.012856,0.1226
0.012918,0.1480
0.010156,0.1333
0.010277,0.1192
0.010088,0.0943
0.011908,0.0926
0.018575,0.1072
0.021461,0.1070
0.002086,0.1004
0.002267,0.1294
0.020003,0.1192
0.017070,0.1460
0.012498,0.1065
0.014560,0.1260
0.011681,0.1348
0.009069,0.1346
0.009582,0.0943
0.009259,0.1153
0.009654,0.1446
0.009777,0.1121
0.010479,0.1348
0.010800,0.0899
0.013966,0.1265
0.013706,0.0884
0.019777,0.1284
0.022716,0.1350
0.000635,0.1055
0.000604,0.1026
0.001588,0.0884
0.002497,0.1118
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0190
1.000000,0.0249
1.000000,0.0374
0.053661,0.1138
0.023331,0.1245
0.009644,0.1055
0.007296,0.1304
0.004560,0.1248
0.004263,0.1160
0.002167,0.0977
0.005170,0.1070
0.005518,0.1062
0.005997,0.1096
0.005353,0.1192
0.004620,0.1314
0.001067,0.1067
0.021230,0.1302
0.017156,0.1128
0.014450,0.1216
0.013859,0.1331
0.011820,0.0955
0.013597,0.1155
0.013009,0.1104
0.012774,0.1094
0.013262,0.1087
0.013506,0.1233
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0676
1.000000,0.0168
1.000000,0.0598
1.000000,0.0523
1.000000,0.0711
0.075434,0.1287
0.028080,0.1446
0.014047,0.1238
0.017007,0.1194
0.028645,0.1155
0.035781,0.1074
0.043700,0.0845
0.070771,0.0779
0.047979,0.1333
0.013715,0.1070
0.012168,0.1284
0.003406,0.0977
0.005657,0.1209
0.004201,0.0996
0.002496,0.0884
0.002946,0.1031
0.003595,0.1346
0.000945,0.1292
0.002262,0.0874
0.003803,0.1341
0.001733,0.1275
0.003998,0.1258
0.002608,0.1023
0.000122,0.0984
0.001111,0.1153
0.021323,0.1370
0.015073,0.0930
0.018236,0.0891
0.020087,0.1184
0.016978,0.1228
0.016551,0.1013
1.000000,0.0000
1.000000,0.0000
0.049592,0.1165
0.037371,0.1231
0.018828,0.1370
0.010747,0.1675
0.007590,0.0803
0.019257,0.0632
0.018014,0.1570
0.005822,0.1263
0.005744,0.0781
0.007102,0.1431
0.001268,0.0471
0.008794,0.0540
0.009539,0.1580
0.001954,0.1665
0.018723,0.1543
0.017023,0.1389
0.012089,0.1284
0.013174,0.1148
0.015578,0.0957
0.019406,0.1282
0.019159,0.1231
0.000809,0.1758
0.000606,0.1348
0.030739,0.0440
1.000000,0.0000
