RotationInterval(0-1s),PWMDutyCycle(0-1)
1.000000,0.5365
0.020112,0.6090
0.016975,0.6672
0.016593,0.5998
0.024372,0.5360
0.011864,0.5233
0.043816,0.5558
1.000000,0.5331
1.000000,0.5485
1.000000,0.5309
0.037191,0.6337
0.006146,0.6193
0.003848,0.6359
0.023448,0.5695
0.005721,0.5736
0.013806,0.5634
0.040553,0.5397
1.000000,0.5304
1.000000,0.5238
1.000000,0.5849
0.036217,0.6840
0.012597,0.6977
0.004011,0.5365
0.005148,0.5900
0.011750,0.5321
0.000236,0.5766
0.003199,0.6054
0.003048,0.6220
0.006223,0.5455
0.008916,0.6171
0.010148,0.5421
0.019488,0.5231
1.000000,0.5604
0.034158,0.5722
0.046207,0.6068
0.016818,0.5074
1.000000,0.5284
1.000000,0.5473
1.000000,0.5409
1.000000,0.5387
1.000000,0.5829
0.024663,0.6442
0.010043,0.5541
0.011360,0.5893
0.016409,0.5841
0.021220,0.6020
0.015806,0.6039
0.011353,0.5910
0.014362,0.6002
0.016625,0.5363
0.026667,0.6027
0.016687,0.6242
0.005599,0.6200
0.004458,0.5741
0.005947,0.6225
0.004114,0.5863
0.005762,0.5968
0.010364,0.6183
0.008623,0.5590
0.011643,0.6134
0.010284,0.5568
0.021059,0.5463
1.000000,0.5238
0.034167,0.5929
0.027924,0.6059
0.013914,0.5387
0.029301,0.5944
0.026360,0.5473
1.000000,0.5260
1.000000,0.5646
1.000000,0.5143
1.000000,0.5245
1.000000,0.5617
1.000000,0.5753
1.000000,0.6024
1.000000,0.5941
0.032992,0.6991
0.010066,0.5858
0.011249,0.5724
0.021486,0.5460
0.008349,0.5260
0.020562,0.6159
0.011081,0.5370
0.025465,0.5548
1.000000,0.5360
1.000000,0.5426
0.027044,0.6444
0.003885,0.7106
0.010769,0.5131
0.014636,0.5844
0.000135,0.5729
0.002858,0.5431
0.012658,0.5241
0.031211,0.5822
0.036383,0.5744
1.000000,0.5223
1.000000,0.5451
0.035872,0.6195
0.019175,0.5832
0.020460,0.5836
0.031212,0.5331
0.076619,0.5717
0.036929,0.6088
0.010533,0.5753
0.019382,0.5832
0.031422,0.5302
0.089716,0.5687
1.000000,0.5228
1.000000,0.5712
1.000000,0.5836
0.041684,0.6376
0.005925,0.6049
0.004566,0.6230
0.003601,0.6093
0.000307,0.5563
0.006025,0.5824
0.010976,0.5844
0.015627,0.6071
0.014952,0.5343
0.038013,0.5534
1.000000,0.5358
1.000000,0.5692
1.000000,0.6166
0.031860,0.6535
0.001636,0.6012
0.024683,0.5941
0.006895,0.5951
0.008964,0.5873
0.012889,0.6063
0.012629,0.5665
0.017846,0.6063
0.013446,0.6071
0.008721,0.6051
0.006975,0.5436
0.017623,0.5504
1.000000,0.5302
1.000000,0.5919
0.197042,0.6134
0.015428,0.6625
0.018661,0.6249
0.018101,0.5739
0.002072,0.5609
0.007532,0.6093
0.008847,0.6088
0.007650,0.5873
0.011511,0.5575
0.017416,0.6132
0.014941,0.5441
0.035428,0.5363
1.000000,0.5248
0.059257,0.5937
0.026183,0.5399
1.000000,0.0000
1.000000,0.5118
1.000000,0.5883
0.024881,0.6752
0.000591,0.5863
0.006806,0.5126
0.011539,0.6645
0.002112,0.5429
0.004189,0.6435
0.004263,0.5219
0.010194,0.6466
0.002632,0.6615
0.000951,0.5707
0.003181,0.6449
0.001901,0.4972
0.013883,0.5624
1.000000,0.5179
1.000000,0.5197
0.020241,0.6698
0.001844,0.6491
0.000754,0.4940
0.008924,0.5468
1.000000,0.5065
0.018214,0.6291
0.015651,0.6493
0.003416,0.4965
0.021419,0.5463
1.000000,0.5678
1.000000,0.5341
1.000000,0.5822
0.012320,0.7350
0.013151,0.5714
0.024208,0.5927
0.006646,0.6647
0.017995,0.6706
0.015299,0.5096
0.005292,0.5619
0.026051,0.5040
0.048508,0.6112
0.058618,0.5292
1.000000,0.5155
1.000000,0.5348
0.025918,0.6916
0.008985,0.8000
0.005208,0.4493
0.010533,0.5883
0.005083,0.5636
0.010441,0.6728
0.010727,0.6679
0.008512,0.5004
0.023394,0.5678
0.019495,0.5035
0.024984,0.6523
0.004441,0.5595
0.015582,0.5590
0.028269,0.6022
0.022123,0.6083
0.014835,0.6230
0.008625,0.6203
0.008681,0.5560
0.013430,0.6520
0.002267,0.5944
0.007937,0.5104
0.021518,0.6305
0.012039,0.5575
1.000000,0.4974
1.000000,0.5145
0.012022,0.6701
0.003029,0.6252
0.001845,0.4816
0.019862,0.5197
1.000000,0.5082
1.000000,0.4945
0.031250,0.6540
0.004300,0.6816
0.015918,0.5990
0.003303,0.6051
0.003719,0.6484
0.018914,0.6654
0.015515,0.6276
0.022339,0.5368
0.009913,0.6462
0.003776,0.6237
0.006320,0.6120
0.004525,0.6576
0.001187,0.6481
0.019779,0.5993
0.005771,0.5087
0.028958,0.5739
1.000000,0.5294
1.000000,0.5619
1.000000,0.5553
0.029236,0.6379
0.003939,0.7709
0.002345,0.4867
0.005259,0.5890
0.017132,0.5707
0.005517,0.5328
0.045031,0.5060
1.000000,0.4965
1.000000,0.5048
1.000000,0.5333
0.022624,0.7346
0.006600,0.6039
0.009248,0.6855
0.006462,0.5780
0.011878,0.6589
0.013089,0.6252
0.019644,0.5477
0.011188,0.5297
1.000000,0.5333
1.000000,0.5812
0.005290,0.6889
0.005736,0.6427
0.000548,0.4977
0.010457,0.5270
1.000000,0.5067
1.000000,0.6139
1.000000,0.5861
1.000000,0.5763
0.007343,0.8000
0.004866,0.7062
0.011920,0.6403
0.004776,0.5795
0.011832,0.6230
0.015614,0.6244
0.020870,0.6283
0.028512,0.5792
0.020695,0.5612
0.019445,0.6728
0.018295,0.6369
0.000128,0.5463
0.005187,0.5126
0.026959,0.5187
1.000000,0.5248
1.000000,0.6032
0.017956,0.7372
0.004566,0.7065
0.002373,0.6864
0.003134,0.5954
0.006683,0.6166
0.010522,0.6667
0.011732,0.6066
0.024791,0.5050
0.016575,0.5858
1.000000,0.5104
0.024815,0.6374
0.006749,0.7350
0.010264,0.4484
0.020405,0.5810
0.005461,0.5475
0.030276,0.5250
0.044742,0.6100
0.014353,0.6315
0.008634,0.5011
0.018476,0.6215
0.012053,0.6056
0.021949,0.5126
0.030694,0.6352
0.009918,0.6125
0.009357,0.5724
0.036928,0.5543
0.040008,0.6173
0.010545,0.6300
0.007037,0.6161
0.004069,0.6508
0.001563,0.5470
0.008937,0.5551
0.030370,0.5678
0.028590,0.6332
0.009317,0.5863
0.012814,0.6188
0.009084,0.6247
0.006868,0.5253
0.017101,0.6259
0.013479,0.5197
1.000000,0.5126
1.000000,0.5670
0.033227,0.6405
0.009692,0.5802
1.000000,0.4576
1.000000,0.5612
0.010605,0.6457
0.025050,0.5524
0.023335,0.6471
0.003350,0.6476
0.028251,0.5350
0.013370,0.6376
0.008087,0.5624
0.025599,0.5289
1.000000,0.5502
1.000000,0.5541
0.034652,0.6330
0.013164,0.5573
1.000000,0.4200
1.000000,0.5043
0.032414,0.6232
0.007095,0.7695
0.003786,0.5346
0.009229,0.6305
0.014776,0.5639
0.001973,0.6491
0.026866,0.5802
0.013930,0.5995
0.024875,0.5397
0.033344,0.6225
0.016355,0.5934
0.016106,0.6168
0.012989,0.6164
0.006624,0.6686
0.000281,0.5954
0.001533,0.6564
0.021850,0.6007
0.007576,0.5145
1.000000,0.5096
1.000000,0.5419
0.034396,0.5919
0.030023,0.6239
0.014394,0.5529
0.015814,0.6681
0.000723,0.5619
0.005988,0.5900
0.008921,0.6442
0.004822,0.5272
0.012333,0.6190
0.008561,0.6073
0.017853,0.5189
0.025587,0.6325
0.010638,0.4935
1.000000,0.5128
1.000000,0.5033
0.065286,0.5731
1.000000,0.4908
1.000000,0.4906
1.000000,0.4916
1.000000,0.5368
1.000000,0.4974
1.000000,0.5541
0.037451,0.6437
0.001132,0.8000
0.001516,0.6747
0.000561,0.5021
0.006304,0.6554
0.011050,0.5492
0.020945,0.5971
0.006666,0.5853
0.021319,0.5519
0.027411,0.6305
0.011293,0.5265
0.024165,0.6139
0.014679,0.6066
0.025671,0.5556
1.000000,0.5265
1.000000,0.6005
1.000000,0.5302
0.056212,0.6237
0.021655,0.5678
0.026858,0.6291
0.015031,0.4982
1.000000,0.5436
1.000000,0.6046
1.000000,0.5397
0.166765,0.6178
0.010322,0.6872
0.016195,0.6371
0.019313,0.5219
0.011643,0.5499
0.072800,0.5604
0.061353,0.5949
0.034882,0.5900
0.022105,0.6288
0.004844,0.6657
0.017631,0.6586
0.018109,0.5304
0.006821,0.6112
0.007652,0.6413
0.005119,0.5375
0.017445,0.5392
1.000000,0.5297
1.000000,0.5226
1.000000,0.5648
1.000000,0.5241
0.066409,0.5871
0.025071,0.6347
0.006011,0.5336
0.015644,0.6210
0.017774,0.5060
0.026091,0.6308
0.010466,0.5138
0.030156,0.5988
1.000000,0.4950
1.000000,0.5778
1.000000,0.5817
0.025224,0.6379
0.007935,0.6830
0.018213,0.4728
0.007970,0.6095
0.014533,0.5231
1.000000,0.5006
1.000000,0.5265
1.000000,0.5377
0.025005,0.6510
0.004635,0.6874
0.017644,0.4896
0.005401,0.5888
0.012576,0.6168
0.015792,0.4996
0.024710,0.6266
0.008835,0.6171
0.007703,0.6254
0.006031,0.5546
0.026683,0.5385
1.000000,0.5643
1.000000,0.5328
1.000000,0.6029
1.000000,0.5580
0.013734,0.8000
0.002282,0.6088
0.001813,0.6549
0.006597,0.5031
0.018558,0.5509
0.007091,0.5414
0.022278,0.5849
0.063273,0.5643
1.000000,0.5573
0.059945,0.6183
0.011887,0.6186
0.008350,0.6486
0.022364,0.6278
0.001368,0.6186
0.004847,0.5145
0.016726,0.5932
0.013713,0.6628
0.026470,0.5062
0.015978,0.6266
0.012650,0.5643
1.000000,0.5397
1.000000,0.5763
1.000000,0.5082
0.004390,0.6940
0.004122,0.5919
0.002561,0.6999
0.014872,0.6015
0.028096,0.5460
0.015741,0.6178
0.017503,0.5602
0.020324,0.6474
0.005301,0.5150
0.010819,0.6659
0.000720,0.5995
0.001889,0.5265
0.021354,0.5433
1.000000,0.5582
1.000000,0.5509
0.031108,0.6415
0.001617,0.7636
0.003911,0.4676
0.009711,0.5739
0.024413,0.6042
0.009315,0.5133
0.035481,0.5634
0.024260,0.6593
0.001435,0.5336
0.004752,0.6188
0.009873,0.5741
0.022235,0.6066
0.015626,0.6300
0.009350,0.6186
0.007390,0.6225
0.005805,0.6305
0.007573,0.5092
0.041424,0.5260
1.000000,0.4926
1.000000,0.5184
1.000000,0.5411
1.000000,0.5621
1.000000,0.5590
0.059037,0.6085
0.006178,0.7768
0.004744,0.6039
0.006396,0.5983
0.016436,0.5055
0.005691,0.5355
0.022240,0.5790
1.000000,0.5519
1.000000,0.5822
1.000000,0.6110
1.000000,0.5551
0.011215,0.7387
0.011987,0.6674
0.006476,0.6955
0.005497,0.6357
0.008452,0.5429
0.015902,0.6501
0.015150,0.6361
0.023025,0.5170
0.009402,0.6327
0.008036,0.5026
0.018902,0.6164
0.028884,0.5057
1.000000,0.5272
1.000000,0.5355
1.000000,0.5397
1.000000,0.4908
1.000000,0.5775
0.012519,0.6557
0.003967,0.7668
0.003684,0.5563
0.007449,0.5487
0.019431,0.5700
0.008431,0.5387
0.019014,0.6151
0.020852,0.5089
1.000000,0.5304
0.163144,0.6112
0.013435,0.6579
0.002489,0.5228
0.012452,0.5526
1.000000,0.4882
0.016398,0.6437
0.012382,0.5651
1.000000,0.4811
1.000000,0.5543
1.000000,0.5851
1.000000,0.5863
0.018974,0.6293
0.010318,0.7096
0.015132,0.4745
0.002602,0.5726
0.011760,0.5172
0.022373,0.6266
0.013195,0.5578
1.000000,0.5529
1.000000,0.5502
1.000000,0.5582
0.006536,0.6144
0.014379,0.6772
0.022918,0.4137
0.023898,0.5641
0.074842,0.5788
0.035344,0.6200
0.014284,0.5932
0.018221,0.6100
0.016273,0.5853
0.014867,0.6508
0.002901,0.6501
0.017516,0.6562
0.014193,0.6027
0.000620,0.5495
0.008695,0.5621
0.013402,0.6603
0.024361,0.5851
0.013779,0.5143
0.021349,0.6586
0.002637,0.5790
0.009085,0.5673
1.000000,0.5031
0.017381,0.6256
0.030239,0.5924
1.000000,0.4799
0.020684,0.6286
0.015697,0.5744
1.000000,0.4596
0.052054,0.6117
0.022697,0.5861
1.000000,0.5377
0.029897,0.5863
1.000000,0.5546
0.024800,0.6537
0.007178,0.4974
0.020433,0.5941
1.000000,0.5140
0.012628,0.6364
0.017028,0.6210
0.006894,0.6564
0.017788,0.6794
0.008353,0.6808
0.005985,0.6012
0.012756,0.6225
0.019243,0.6242
0.000571,0.6081
0.001763,0.6537
0.002714,0.5343
0.009577,0.5558
0.029674,0.5836
0.057727,0.5766
0.026888,0.6440
0.002967,0.6567
0.015629,0.6716
0.010701,0.6598
0.012426,0.5363
0.026954,0.5993
0.009382,0.6120
0.009346,0.6420
0.005517,0.5646
0.007547,0.6672
0.002487,0.5326
0.003991,0.6486
0.000351,0.5929
0.005178,0.5661
0.022594,0.5697
1.000000,0.5604
0.016568,0.6652
0.004822,0.6264
0.003081,0.6076
0.007606,0.5365
1.000000,0.5074
0.008670,0.6584
0.006942,0.6691
0.021491,0.6107
0.004979,0.5297
0.019660,0.5534
1.000000,0.5306
1.000000,0.5697
0.040359,0.6210
0.005973,0.7585
0.003850,0.4982
0.009600,0.6784
0.007355,0.6359
0.010437,0.6156
0.019248,0.5819
0.009419,0.5419
0.016827,0.6488
0.004608,0.5341
0.020958,0.5600
1.000000,0.5460
0.042032,0.6291
0.008940,0.6227
0.010110,0.5370
0.017167,0.6234
0.007359,0.6425
0.003478,0.6112
0.008105,0.5270
0.062135,0.5177
0.053897,0.6181
0.010485,0.6176
0.006299,0.6564
0.020846,0.6449
0.025535,0.5126
0.017644,0.6085
0.018160,0.5971
0.036695,0.5568
0.029560,0.6420
0.006340,0.5907
0.006765,0.6781
0.000285,0.5148
0.002975,0.5231
0.022001,0.5182
0.070529,0.5834
0.033264,0.6115
0.019918,0.5822
0.038023,0.5861
1.000000,0.5568
0.024012,0.6222
0.016579,0.6305
0.004949,0.6723
0.023931,0.5133
0.026817,0.5170
0.031142,0.6396
0.004727,0.6125
0.005659,0.6515
0.001645,0.5082
0.011473,0.5536
0.015882,0.6498
0.004590,0.5062
0.009922,0.6574
0.001726,0.5424
0.007997,0.6078
0.010081,0.6249
0.007661,0.5934
0.015865,0.5885
0.031638,0.5812
0.020831,0.6576
0.000327,0.6703
0.018686,0.6212
0.032112,0.5197
0.030189,0.6046
0.021717,0.6085
0.017010,0.6125
0.015029,0.5963
0.011525,0.6530
0.003899,0.5360
0.017763,0.5485
1.000000,0.5634
1.000000,0.5956
1.000000,0.5382
0.006954,0.6647
0.010590,0.6374
0.004023,0.4471
0.009807,0.6493
0.004195,0.6068
0.004442,0.6305
0.004323,0.5311
0.017850,0.6007
1.000000,0.4947
0.016270,0.6281
0.073643,0.5433
1.000000,0.4418
1.000000,0.5763
1.000000,0.5812
0.023960,0.6989
0.007562,0.6716
0.010541,0.5043
0.016521,0.6737
0.011084,0.5634
0.026753,0.5013
0.011351,0.6720
0.020194,0.6342
0.025960,0.5851
0.015007,0.5516
1.000000,0.5355
0.021117,0.6669
0.002185,0.5934
0.003611,0.6806
0.020755,0.5228
0.008855,0.5946
0.018411,0.5897
0.028837,0.5934
0.020862,0.6237
0.018676,0.5155
1.000000,0.5192
1.000000,0.5407
0.026221,0.6379
0.005665,0.6874
0.014250,0.6212
0.023413,0.5524
0.023370,0.5343
1.000000,0.5600
0.048636,0.6122
0.036303,0.5465
0.029680,0.6481
0.001542,0.6725
0.014098,0.6542
0.012999,0.6405
0.015441,0.6354
0.023470,0.5492
0.008065,0.6454
0.003059,0.5985
0.009590,0.5607
0.060390,0.5490
1.000000,0.5726
1.000000,0.5370
1.000000,0.5990
0.018618,0.7343
0.005013,0.5795
0.011366,0.6794
0.007835,0.6696
0.007255,0.5394
0.016833,0.5497
0.008014,0.5360
0.023276,0.5993
1.000000,0.5040
0.038360,0.5761
0.015385,0.7326
0.006034,0.6491
0.007746,0.6471
0.010590,0.6225
0.020805,0.5824
0.007112,0.5993
0.015638,0.5197
1.000000,0.5475
0.024346,0.6569
0.004666,0.5451
0.010293,0.6422
0.003553,0.6095
0.005210,0.6352
0.002256,0.6193
0.004582,0.6032
0.006571,0.5763
0.016415,0.6129
0.017881,0.5817
0.042357,0.5746
0.052665,0.5937
0.027022,0.6151
0.024308,0.5419
0.030065,0.6337
0.004510,0.6374
0.002708,0.5116
0.016487,0.5705
0.021145,0.6313
0.006222,0.6571
0.000944,0.5487
0.005028,0.5790
0.011586,0.6332
0.007930,0.5558
0.014407,0.6366
0.008055,0.5084
0.046645,0.5453
0.059425,0.5995
1.000000,0.5397
1.000000,0.5480
1.000000,0.5360
0.011714,0.6471
0.019033,0.5912
1.000000,0.5358
1.000000,0.5883
1.000000,0.5993
0.000473,0.7895
0.009069,0.7204
0.002594,0.5534
0.006203,0.6112
0.010997,0.6632
0.009924,0.6562
0.010360,0.5150
0.000297,0.5714
0.003314,0.6281
0.002201,0.6098
0.005248,0.6071
0.007453,0.6415
0.005647,0.5158
0.028081,0.5394
0.076373,0.5849
1.000000,0.5031
1.000000,0.5880
0.022537,0.6669
0.012416,0.7768
0.008097,0.5797
0.001060,0.6330
0.004894,0.5380
0.010987,0.6427
0.015976,0.5543
0.001298,0.6547
0.024496,0.6081
0.007759,0.5128
0.012456,0.6684
0.020990,0.6371
0.024362,0.5792
0.005362,0.6711
0.024774,0.5407
0.008363,0.6654
0.001430,0.6056
0.004040,0.5543
0.007590,0.6637
0.000929,0.5138
0.008032,0.6054
0.006849,0.6357
0.005578,0.6261
0.002467,0.6630
0.025537,0.5746
0.016577,0.5057
1.000000,0.5360
1.000000,0.5114
0.023302,0.6554
0.003286,0.7116
0.012399,0.5302
0.020747,0.6264
0.001400,0.5707
0.008344,0.5416
1.000000,0.4994
1.000000,0.5910
1.000000,0.5983
0.024990,0.6237
0.014858,0.6601
0.019618,0.6527
0.020623,0.5150
0.013663,0.5165
1.000000,0.5204
0.077125,0.5834
1.000000,0.5617
1.000000,0.5629
1.000000,0.4794
0.021163,0.6652
0.005082,0.5324
0.008402,0.6244
0.012191,0.5067
0.018025,0.6469
0.000306,0.6593
0.019406,0.6215
0.001017,0.5350
0.006443,0.6005
0.012453,0.5844
0.017216,0.6344
0.005118,0.6098
0.006175,0.5827
0.010456,0.6503
0.005083,0.5243
0.018742,0.5524
1.000000,0.5233
0.033536,0.6259
0.007313,0.6537
0.002654,0.5824
0.008108,0.5038
1.000000,0.5140
0.016571,0.6256
0.043900,0.5636
1.000000,0.5624
1.000000,0.5915
1.000000,0.5062
0.016370,0.6921
0.012691,0.7724
0.007651,0.7109
0.009257,0.5705
0.001850,0.6488
1.000000,0.0000
1.000000,0.6015
0.038385,0.6537
0.004122,0.6672
0.019400,0.6139
0.000485,0.6054
0.002266,0.5961
0.007947,0.6093
0.008518,0.5985
0.011906,0.6103
0.014684,0.6022
0.012838,0.5978
0.015955,0.6103
0.015191,0.5910
0.019798,0.5961
0.020575,0.6029
0.015789,0.5985
0.018241,0.5958
0.016938,0.6022
0.016070,0.5893
0.023621,0.5900
0.023828,0.5990
0.023257,0.5868
0.029832,0.5880
0.031281,0.5919
0.027072,0.5937
0.025076,0.5917
0.027425,0.5853
0.029549,0.5858
0.035351,0.5849
0.032150,0.5983
0.022446,0.5932
0.026852,0.5810
0.032518,0.5956
0.023963,0.5946
0.023062,0.5851
0.028819,0.5875
0.031315,0.5846
0.033323,0.5824
0.037497,0.5849
0.034759,0.5873
0.032398,0.5895
0.032475,0.5844
0.035300,0.5744
0.043320,0.5873
0.032458,0.5902
0.028166,0.5871
0.033297,0.5744
0.047416,0.5773
0.053376,0.5744
0.053459,0.5834
0.044944,0.5712
0.059679,0.5731
0.049502,0.5836
0.038221,0.5839
0.035066,0.5795
0.045140,0.5661
0.066662,0.5722
0.060597,0.5729
0.072273,0.5685
1.000000,0.5643
1.000000,0.5734
1.000000,0.6183
0.079007,0.6281
0.008779,0.6386
0.001533,0.5897
0.001720,0.5829
0.008654,0.5846
0.013292,0.5773
0.025782,0.5702
0.055108,0.5673
0.064163,0.5810
0.050282,0.5714
0.051831,0.5800
0.043400,0.5775
0.044624,0.5731
0.056790,0.5695
0.076396,0.5639
0.098257,0.5631
0.082191,0.5705
0.086720,0.5624
1.000000,0.5692
1.000000,0.5680
1.000000,0.5902
0.047720,0.6107
0.013794,0.6173
0.009699,0.5639
0.013688,0.5807
0.025397,0.5680
0.046033,0.5726
0.054878,0.5722
0.051757,0.5805
0.049033,0.5646
0.096073,0.5612
0.082049,0.5709
0.074176,0.5609
0.081237,0.5687
0.063961,0.5685
0.064119,0.5673
0.073961,0.5619
0.067929,0.5746
0.056829,0.5668
1.000000,0.5617
1.000000,0.5746
1.000000,0.5817
1.000000,0.5895
0.048054,0.6078
0.014127,0.6247
0.005766,0.5817
0.009352,0.5766
0.016296,0.5612
0.032085,0.5775
0.042195,0.5697
0.067036,0.5629
1.000000,0.5614
1.000000,0.5709
1.000000,0.5680
1.000000,0.5858
0.044213,0.6034
0.017866,0.6230
0.006254,0.5592
0.011081,0.5673
0.022509,0.5621
0.042084,0.5788
0.041867,0.5702
0.060479,0.5636
0.075732,0.5685
0.058112,0.5783
0.053952,0.5683
0.076724,0.5609
0.072564,0.5707
0.059066,0.5658
0.068129,0.5658
0.078747,0.5619
0.074237,0.5687
0.066922,0.5631
0.087999,0.5629
0.089514,0.5617
0.084776,0.5626
0.082958,0.5621
0.082649,0.5614
0.085125,0.5614
0.085113,0.5612
0.086987,0.5600
0.098842,0.5585
1.000000,0.5585
1.000000,0.5582
1.000000,0.5646
0.042549,0.5956
0.022500,0.5985
0.017130,0.5463
0.035042,0.5626
0.060086,0.5636
0.086116,0.5585
0.096754,0.5624
0.086959,0.5604
0.089660,0.5629
0.090831,0.5609
0.090664,0.5609
0.083439,0.5619
0.082144,0.5614
0.085792,0.5592
0.094698,0.5582
0.097321,0.5578
0.093878,0.5585
0.093364,0.5587
0.121760,0.5573
1.000000,0.5595
1.000000,0.5636
1.000000,0.5651
1.000000,0.5912
1.000000,0.6027
1.000000,0.6054
0.069902,0.6244
0.007944,0.6298
0.001701,0.5783
0.003354,0.5705
0.008604,0.5665
0.017498,0.5534
0.037640,0.5648
0.055473,0.5705
0.056901,0.5707
0.058935,0.5624
0.065376,0.5687
0.056875,0.5675
0.063206,0.5597
0.071834,0.5665
0.063151,0.5634
0.078806,0.5563
1.000000,0.5565
1.000000,0.5573
0.044558,0.5858
0.025602,0.6017
0.015519,0.5534
0.027152,0.5685
0.046508,0.5516
0.091433,0.5604
0.081189,0.5641
0.079540,0.5600
0.088957,0.5595
0.110700,0.5578
1.000000,0.5590
1.000000,0.5629
1.000000,0.5485
1.000000,0.5573
0.045083,0.5883
0.024368,0.6042
0.013431,0.5460
0.024834,0.5719
0.037260,0.5534
0.060145,0.5697
0.061691,0.5573
0.069546,0.5690
0.074229,0.5512
0.119750,0.5634
1.000000,0.5604
1.000000,0.5651
1.000000,0.5595
1.000000,0.5763
1.000000,0.5946
1.000000,0.5878
1.000000,0.5924
0.040004,0.6134
0.012093,0.6303
0.001981,0.5634
0.002781,0.5656
0.011516,0.5602
0.020491,0.5582
0.044397,0.5675
0.070296,0.5595
1.000000,0.5570
1.000000,0.5614
1.000000,0.5778
0.044192,0.6081
0.014085,0.5956
0.012637,0.5792
0.018228,0.5709
0.028345,0.5700
0.046052,0.5573
0.093730,0.5573
0.070739,0.5739
0.054105,0.5578
0.081794,0.5648
0.090748,0.5668
0.067861,0.5634
0.062456,0.5670
0.066842,0.5546
0.088212,0.5639
0.092332,0.5531
0.107276,0.5602
0.127518,0.5536
1.000000,0.5607
1.000000,0.5651
1.000000,0.5790
0.051334,0.6066
1.000000,0.0000
1.000000,0.5421
1.000000,0.5600
0.033220,0.6293
0.017892,0.5858
0.035156,0.5675
1.000000,0.5441
1.000000,0.5656
1.000000,0.5758
1.000000,0.6034
0.020765,0.6720
0.001615,0.6821
0.015829,0.6181
0.022548,0.5832
0.010818,0.5480
0.031779,0.5915
0.072085,0.5675
0.060591,0.5910
0.049557,0.5744
1.000000,0.5460
1.000000,0.5607
1.000000,0.6120
0.045300,0.6264
0.005391,0.7140
0.010299,0.5353
0.025060,0.5592
0.015646,0.5639
0.030236,0.5985
0.022142,0.6015
0.027949,0.5695
1.000000,0.5580
1.000000,0.5961
1.000000,0.5692
0.068215,0.6166
0.012047,0.6164
0.013763,0.5602
0.035600,0.5836
1.000000,0.5619
1.000000,0.5643
0.039389,0.5973
0.055526,0.5751
1.000000,0.5389
1.000000,0.5578
1.000000,0.5380
0.037929,0.6198
0.014916,0.5939
0.027953,0.5531
0.045224,0.5980
0.022901,0.6063
0.020928,0.5868
1.000000,0.0000
1.000000,0.5868
1.000000,0.5888
1.000000,0.5988
1.000000,0.6088
0.067502,0.6186
0.015498,0.6286
0.008298,0.5902
0.015062,0.5922
0.020635,0.5915
0.027062,0.5910
0.028139,0.5905
0.030584,0.5897
0.032531,0.5893
0.035035,0.5885
0.038588,0.5880
0.042915,0.5873
0.041821,0.5868
0.041256,0.5863
0.039820,0.5856
0.043375,0.5851
0.041825,0.5844
0.043412,0.5839
0.040835,0.5834
0.045580,0.5827
0.047290,0.5822
0.047200,0.5817
0.050614,0.5810
0.049501,0.5805
0.052213,0.5797
0.052710,0.5792
0.057532,0.5788
0.062564,0.5780
0.069847,0.5775
0.071473,0.5770
0.066451,0.5763
0.065555,0.5758
0.067624,0.5751
0.067467,0.5746
0.067827,0.5741
0.068092,0.5734
0.067721,0.5729
0.078390,0.5724
0.077750,0.5717
0.078593,0.5712
0.079915,0.5707
0.081608,0.5700
0.084357,0.5695
0.090619,0.5690
0.094350,0.5683
0.103633,0.5690
1.000000,0.5683
1.000000,0.5690
1.000000,0.5875
0.039394,0.5976
0.024088,0.6076
0.018486,0.5707
0.038927,0.5734
0.061537,0.5729
0.075725,0.5724
0.076922,0.5717
0.072375,0.5712
0.073947,0.5707
0.084250,0.5700
0.083747,0.5695
0.083552,0.5690
0.083915,0.5683
0.089927,0.5678
0.091606,0.5673
0.098917,0.5665
0.095462,0.5673
0.113068,0.5665
1.000000,0.5673
1.000000,0.5722
1.000000,0.5675
1.000000,0.5775
0.131449,0.5875
0.034347,0.5976
0.028798,0.5653
0.057481,0.5722
0.069889,0.5717
0.075256,0.5712
0.073995,0.5705
0.071269,0.5700
0.073093,0.5695
0.085904,0.5687
0.084900,0.5683
0.085953,0.5678
0.086180,0.5670
0.092175,0.5665
0.089967,0.5661
0.095596,0.5665
0.101024,0.5653
0.103455,0.5665
1.000000,0.5653
1.000000,0.5665
1.000000,0.5580
1.000000,0.5680
1.000000,0.5780
1.000000,0.5880
0.055232,0.5980
0.022157,0.6081
0.017034,0.5695
0.032709,0.5705
0.063475,0.5700
0.082623,0.5695
0.083196,0.5687
0.079346,0.5683
0.078924,0.5678
0.091360,0.5670
0.091631,0.5665
0.086768,0.5670
0.085460,0.5665
0.088697,0.5661
0.091599,0.5653
0.096968,0.5648
0.097640,0.5653
0.109880,0.5648
1.000000,0.5653
1.000000,0.5648
1.000000,0.5680
1.000000,0.5780
0.076416,0.5880
0.031671,0.5980
0.024117,0.5646
0.049553,0.5700
0.069061,0.5692
0.077572,0.5687
0.080143,0.5683
0.076284,0.5675
0.076469,0.5670
0.086978,0.5665
0.087270,0.5661
0.091165,0.5653
0.089756,0.5648
0.091703,0.5653
0.092225,0.5643
0.092393,0.5653
0.096401,0.5643
0.101984,0.5653
1.000000,0.5643
1.000000,0.5653
1.000000,0.5585
1.000000,0.5685
1.000000,0.5785
0.049681,0.5885
0.031015,0.5985
